dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8265,0.8264999999999999,0.030602287496198685
S2_1P,final_token,1,0.8195,0.8459999999999999,0.023843238035132722
S2_1P,final_token,2,0.825,0.8,0.03588175023601831
S2_1P,final_token,3,0.8484999999999999,0.7625,0.03330165161069346
S2_1P,final_token,4,0.8474999999999999,0.792,0.031104662029991556
S2_1P,final_token,5,0.861,0.796,0.030765240125830335
S2_1P,final_token,6,0.8640000000000001,0.8125,0.01874833325925269
S2_1P,final_token,7,0.861,0.818,0.04029888335921974
S2_1P,final_token,8,0.8445,0.8445,0.02785677655436823
S2_1P,final_token,9,0.8695,0.8845000000000001,0.04699468055003671
S2_1P,final_token,10,0.8560000000000001,0.891,0.026438608132804523
S2_1P,final_token,11,0.8625,0.8924999999999998,0.019235384061671346
S2_1P,final_token,12,0.8675,0.9025000000000001,0.02655183609470353
S2_1P,final_token,13,0.867,0.924,0.04145479465634818
S2_1P,final_token,14,0.8664999999999999,0.9175000000000001,0.0378021163428716
S2_1P,final_token,15,0.8755000000000001,0.914,0.03299242337264724
S2_1P,final_token,16,0.8764999999999998,0.9155000000000001,0.031921779399024706
S2_1P,final_token,17,0.8685,0.9105000000000001,0.035376545902617476
S2_1P,final_token,18,0.8770000000000001,0.9120000000000001,0.023526580712037164
S2_1P,final_token,19,0.877,0.9110000000000001,0.0304302481094059
S2_1P,final_token,20,0.8845000000000001,0.913,0.028346075566116697
S2_1P,final_token,21,0.915,0.9235,0.025836021365527626
S2_1P,final_token,22,0.9400000000000001,0.9254999999999999,0.021154195801306168
S2_1P,final_token,23,0.946,0.9195,0.03128897569432403
S2_1P,final_token,24,0.9685,0.931,0.023323807579381177
S2_1P,final_token,25,0.9700000000000001,0.916,0.02573907535246746
S2_1P,final_token,26,0.966,0.9065,0.026201145013147818
S2_1P,final_token,27,0.952,0.8859999999999999,0.023526580712037205
S2_3P,final_token,0,0.8324999999999999,0.8140000000000001,0.05179285665031424
S2_3P,final_token,1,0.8504999999999999,0.8234999999999999,0.05692978130996109
S2_3P,final_token,2,0.857,0.7965,0.054849794894785135
S2_3P,final_token,3,0.8460000000000001,0.7665000000000001,0.04654567649094812
S2_3P,final_token,4,0.8504999999999999,0.8059999999999998,0.041575233011974785
S2_3P,final_token,5,0.866,0.8105,0.04686683262180194
S2_3P,final_token,6,0.869,0.8265,0.050264301447448693
S2_3P,final_token,7,0.8585,0.8254999999999999,0.05363301222195152
S2_3P,final_token,8,0.8594999999999999,0.836,0.06727555276621665
S2_3P,final_token,9,0.8565000000000002,0.8734999999999999,0.07827196177431607
S2_3P,final_token,10,0.8664999999999999,0.874,0.058749468082698396
S2_3P,final_token,11,0.8705,0.8630000000000001,0.06277738446287806
S2_3P,final_token,12,0.8685,0.8535,0.052881943988473006
S2_3P,final_token,13,0.885,0.8630000000000001,0.03492849839314594
S2_3P,final_token,14,0.8939999999999999,0.857,0.02956349099818896
S2_3P,final_token,15,0.906,0.8414999999999999,0.02401041440708596
S2_3P,final_token,16,0.9164999999999999,0.8484999999999999,0.043231932642434634
S2_3P,final_token,17,0.9045,0.85,0.04459260028300657
S2_3P,final_token,18,0.898,0.866,0.02410394158638791
S2_3P,final_token,19,0.9189999999999999,0.883,0.024929901724635814
S2_3P,final_token,20,0.9254999999999999,0.8905000000000001,0.02176005514698895
S2_3P,final_token,21,0.959,0.9015000000000001,0.022394195676558728
S2_3P,final_token,22,0.9639999999999999,0.9110000000000001,0.024879710609249404
S2_3P,final_token,23,0.9655000000000001,0.8945000000000001,0.022825424421026693
S2_3P,final_token,24,0.968,0.876,0.025069902273443374
S2_3P,final_token,25,0.9620000000000001,0.865,0.0202731349327133
S2_3P,final_token,26,0.9559999999999998,0.8655000000000002,0.019659603251337508
S2_3P,final_token,27,0.9285,0.858,0.0259133170396999
S2_1P,mean,0,0.8634999999999999,0.7805,0.048440685379131446
S2_1P,mean,1,0.8535,0.7855,0.046438130884005224
S2_1P,mean,2,0.865,0.8145,0.047143398265292645
S2_1P,mean,3,0.6285000000000001,0.5274999999999999,0.060344842364530235
S2_1P,mean,4,0.6605000000000001,0.5439999999999999,0.055506756345511686
S2_1P,mean,5,0.669,0.5475,0.05358637886627532
S2_1P,mean,6,0.6965,0.572,0.05033885179461285
S2_1P,mean,7,0.7705,0.6265000000000001,0.04351436544406914
S2_1P,mean,8,0.7994999999999999,0.6605000000000001,0.047785981207881495
S2_1P,mean,9,0.8230000000000001,0.679,0.04791659420284374
S2_1P,mean,10,0.836,0.7005,0.03910242959203429
S2_1P,mean,11,0.8354999999999999,0.7125000000000001,0.03381567683782185
S2_1P,mean,12,0.849,0.73,0.0352703841770968
S2_1P,mean,13,0.8605,0.749,0.035756118357562254
S2_1P,mean,14,0.8634999999999999,0.7575,0.03786819245752298
S2_1P,mean,15,0.8634999999999999,0.768,0.03484250278036869
S2_1P,mean,16,0.866,0.775,0.03330165161069345
S2_1P,mean,17,0.8699999999999999,0.7945,0.028939592256975597
S2_1P,mean,18,0.8720000000000001,0.8055,0.02726719640887196
S2_1P,mean,19,0.8859999999999999,0.8235000000000001,0.029223278392404912
S2_1P,mean,20,0.889,0.8280000000000001,0.02741350032374558
S2_1P,mean,21,0.898,0.8324999999999999,0.028913664589601908
S2_1P,mean,22,0.9105000000000001,0.8390000000000001,0.028565713714171378
S2_1P,mean,23,0.917,0.8225,0.02895686447114049
S2_1P,mean,24,0.923,0.8295,0.025416530054277634
S2_1P,mean,25,0.93,0.845,0.02382225849914319
S2_1P,mean,26,0.951,0.8945000000000001,0.02826658805020514
S2_1P,mean,27,0.8969999999999999,0.8654999999999999,0.02415574465836232
S2_3P,mean,0,0.8720000000000001,0.8014999999999999,0.051560643905987094
S2_3P,mean,1,0.8720000000000001,0.7905,0.049608467019249855
S2_3P,mean,2,0.8724999999999999,0.8245000000000001,0.06608706378709829
S2_3P,mean,3,0.6435000000000001,0.5249999999999999,0.06825686778632606
S2_3P,mean,4,0.6705,0.5485,0.06034069936618234
S2_3P,mean,5,0.6779999999999999,0.5515000000000001,0.05868134286125362
S2_3P,mean,6,0.7075,0.5609999999999999,0.0646529195009785
S2_3P,mean,7,0.7849999999999999,0.6035,0.07190271204899013
S2_3P,mean,8,0.8099999999999999,0.635,0.07474958193863025
S2_3P,mean,9,0.8210000000000001,0.6435,0.07018903048197771
S2_3P,mean,10,0.8260000000000002,0.655,0.07351190379795644
S2_3P,mean,11,0.829,0.6664999999999999,0.06798161516174793
S2_3P,mean,12,0.8394999999999999,0.6829999999999999,0.06307535176279239
S2_3P,mean,13,0.8545,0.7085,0.05570906568952664
S2_3P,mean,14,0.8560000000000001,0.72,0.057371595759574213
S2_3P,mean,15,0.86,0.7304999999999999,0.053712196007983125
S2_3P,mean,16,0.8604999999999998,0.732,0.053371340623971565
S2_3P,mean,17,0.8619999999999999,0.7399999999999999,0.05318364410229894
S2_3P,mean,18,0.8709999999999999,0.7585,0.051298148114722365
S2_3P,mean,19,0.8790000000000001,0.7845000000000001,0.04394883388669146
S2_3P,mean,20,0.883,0.7949999999999999,0.04130375285612678
S2_3P,mean,21,0.8879999999999999,0.8100000000000002,0.04169532347877876
S2_3P,mean,22,0.9045,0.8084999999999999,0.03919183588453087
S2_3P,mean,23,0.9135,0.7925,0.03642114770294865
S2_3P,mean,24,0.921,0.7975,0.03330165161069344
S2_3P,mean,25,0.9259999999999999,0.799,0.034080786375903914
S2_3P,mean,26,0.9355,0.8755,0.0351212186576719
S2_3P,mean,27,0.8969999999999999,0.8475000000000001,0.04069397989875157
