dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8210000000000001,0.776,0.03092733418838425
S2_1P,final_token,1,0.826,0.785,0.014628738838327807
S2_1P,final_token,2,0.835,0.8035,0.025099800796022278
S2_1P,final_token,3,0.857,0.795,0.017564168070250265
S2_1P,final_token,4,0.8765000000000001,0.8140000000000001,0.028486839066488214
S2_1P,final_token,5,0.8799999999999999,0.806,0.027883686987197377
S2_1P,final_token,6,0.8634999999999999,0.813,0.02930870177950566
S2_1P,final_token,7,0.8705000000000002,0.8140000000000001,0.034036744850235064
S2_1P,final_token,8,0.8805,0.8184999999999999,0.031040296390337507
S2_1P,final_token,9,0.867,0.825,0.033218970483746176
S2_1P,final_token,10,0.8645000000000002,0.8240000000000001,0.022102036105300378
S2_1P,final_token,11,0.875,0.8019999999999999,0.03138470965295047
S2_1P,final_token,12,0.8565000000000002,0.7769999999999999,0.03964214928582961
S2_1P,final_token,13,0.8560000000000001,0.772,0.034878360053190574
S2_1P,final_token,14,0.8594999999999999,0.772,0.04096950085124301
S2_1P,final_token,15,0.8765000000000001,0.8399999999999999,0.034154062715876135
S2_1P,final_token,16,0.893,0.8414999999999999,0.0353341194881095
S2_1P,final_token,17,0.8875,0.8394999999999999,0.03380088756231113
S2_1P,final_token,18,0.9075,0.8539999999999999,0.02302172886644269
S2_1P,final_token,19,0.909,0.8634999999999999,0.024525496936861412
S2_1P,final_token,20,0.909,0.8710000000000001,0.028922309727959148
S2_1P,final_token,21,0.908,0.8685,0.026191601707417567
S2_1P,final_token,22,0.9075000000000001,0.868,0.03240370349203929
S2_1P,final_token,23,0.9065,0.8605,0.03261901286060021
S2_1P,final_token,24,0.914,0.8755,0.029563490998188967
S2_1P,final_token,25,0.915,0.868,0.032093613071762436
S2_1P,final_token,26,0.9135,0.8695,0.029605742686174948
S2_1P,final_token,27,0.9125,0.866,0.02872281323269017
S2_1P,final_token,28,0.9129999999999999,0.8550000000000001,0.029385370509830203
S2_1P,final_token,29,0.9065,0.8530000000000001,0.03281005943304584
S2_1P,final_token,30,0.9035,0.8505,0.029351320242878332
S2_1P,final_token,31,0.9099999999999999,0.844,0.023021728866442683
S2_1P,final_token,32,0.9030000000000001,0.8435,0.027540878707840832
S2_1P,final_token,33,0.901,0.8445,0.03440930106817051
S2_1P,final_token,34,0.8965,0.851,0.03565809865935086
S2_1P,final_token,35,0.897,0.8440000000000001,0.03472751070837071
S2_1P,final_token,36,0.8944999999999999,0.843,0.034073450074801614
S2_1P,final_token,37,0.901,0.8460000000000001,0.030438462510448842
S2_1P,final_token,38,0.9035,0.8484999999999999,0.020952326839756973
S2_1P,final_token,39,0.9029999999999999,0.8435,0.021529050141610957
S2_1P,final_token,40,0.8995000000000001,0.8515,0.018193405398660267
S2_1P,final_token,41,0.8985000000000001,0.8504999999999999,0.02261636575579728
S2_1P,final_token,42,0.9035,0.85,0.021828879952943053
S2_1P,final_token,43,0.899,0.8479999999999999,0.022945587811167536
S2_1P,final_token,44,0.9004999999999999,0.8434999999999999,0.01983683442487742
S2_1P,final_token,45,0.9055,0.8545,0.02976575213227442
S2_1P,final_token,46,0.9,0.8605,0.03431471987354699
S2_1P,final_token,47,0.9015000000000001,0.861,0.03763641853311759
S2_1P,final_token,48,0.8955,0.86,0.04010610926031097
S2_1P,final_token,49,0.9035,0.8714999999999999,0.05349299019497791
S2_1P,final_token,50,0.9115,0.8734999999999999,0.051078371156488535
S2_1P,final_token,51,0.917,0.8745,0.0453155602414888
S2_1P,final_token,52,0.931,0.8699999999999999,0.03422718218024968
S2_1P,final_token,53,0.9339999999999999,0.8744999999999999,0.0330378570733636
S2_1P,final_token,54,0.9365,0.875,0.030805843601498746
S2_1P,final_token,55,0.944,0.8825,0.031725384158430604
S2_1P,final_token,56,0.9560000000000001,0.89,0.02896549671592051
S2_1P,final_token,57,0.9550000000000001,0.893,0.030822070014844865
S2_1P,final_token,58,0.961,0.8940000000000001,0.026953663943887096
S2_1P,final_token,59,0.9625,0.892,0.026879360111431234
S2_1P,final_token,60,0.9644999999999999,0.8935000000000001,0.026570660511172826
S2_1P,final_token,61,0.9625,0.8949999999999999,0.026220221204253786
S2_1P,final_token,62,0.9625,0.8880000000000001,0.023717082451262833
S2_1P,final_token,63,0.945,0.8775000000000001,0.02544602129999893
S2_3P,final_token,0,0.8205,0.796,0.03739652390263033
S2_3P,final_token,1,0.8445,0.7889999999999999,0.050159744815937816
S2_3P,final_token,2,0.8480000000000001,0.797,0.04556314299957806
S2_3P,final_token,3,0.8549999999999999,0.7955,0.039623225512317894
S2_3P,final_token,4,0.8799999999999999,0.835,0.04617899955607529
S2_3P,final_token,5,0.8860000000000001,0.8285,0.04238513890504551
