dataset,type,mean_z,pain_z,ctrl_z
S1_1P,human,-0.04964323,0.4556757807731628,-0.55496216
S1_3P,human,-0.38734573,-0.0983681008219719,-0.6763234
S2_1P,human,0.0,0.8356776237487793,-0.8356776
S2_3P,human,-0.52230954,-0.0950908735394477,-0.9495281
Random_1P,neutral,-0.6264477,,-0.6264477
Random_3P,neutral,-0.81270564,,-0.81270564
Arousal_1P,arousal,-0.5893344,,-0.5893344
Arousal_3P,arousal,-0.7823348,,-0.7823348
