dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,mean,27,0.9564999999999999,0.8484999999999999,0.020099751242241785
S2_3P,mean,28,0.9590000000000002,0.8455,0.021424285285628567
S2_3P,mean,29,0.9585000000000001,0.8245000000000001,0.021071307505705513
S2_3P,mean,30,0.9649999999999999,0.8234999999999999,0.017818529681205435
S2_3P,mean,31,0.966,0.8235000000000001,0.018343936327844108
S2_3P,mean,32,0.9675,0.8115,0.020554804791094422
S2_3P,mean,33,0.968,0.8140000000000001,0.02039607805437109
S2_3P,mean,34,0.9644999999999999,0.8160000000000001,0.023151673805580412
S2_3P,mean,35,0.9594999999999999,0.8175000000000001,0.024819347291981698
S2_3P,mean,36,0.9560000000000001,0.8160000000000001,0.025029982021567664
S2_3P,mean,37,0.9555,0.8140000000000001,0.025612496949731396
S2_3P,mean,38,0.9560000000000001,0.757,0.024979991993593555
S2_3P,mean,39,0.9564999999999999,0.756,0.0217715410570772
