dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,58,0.9065,0.8355,0.03842525211368169
S2_1P,final_token,59,0.906,0.8355,0.03957903485432661
S2_1P,final_token,60,0.8945000000000001,0.829,0.0484613247858537
S2_1P,final_token,61,0.893,0.8114999999999999,0.04627094120503707
S2_1P,final_token,62,0.89,0.808,0.05610258461069327
S2_1P,final_token,63,0.89,0.8065000000000001,0.05676706791793987
S2_1P,final_token,64,0.893,0.8065000000000001,0.054230987451824995
S2_1P,final_token,65,0.8959999999999999,0.754,0.050064957804835906
S2_1P,final_token,66,0.8959999999999999,0.75,0.05003998401278723
S2_1P,final_token,67,0.8975,0.741,0.05096567472328803
S2_1P,final_token,68,0.892,0.7384999999999999,0.046513438918230954
S2_1P,final_token,69,0.8880000000000001,0.7410000000000001,0.050532167972490535
S2_1P,final_token,70,0.9015000000000001,0.7565,0.046706530592626985
S2_1P,final_token,71,0.9059999999999999,0.7625,0.0491070259738869
S2_1P,final_token,72,0.9045,0.7619999999999999,0.047021271782034996
S2_1P,final_token,73,0.9195,0.782,0.049532817404221996
S2_1P,final_token,74,0.925,0.7855,0.05029910535983715
S2_1P,final_token,75,0.9390000000000001,0.7914999999999999,0.051927834539868885
S2_1P,final_token,76,0.959,0.8039999999999999,0.03307567081708245
S2_1P,final_token,77,0.9565000000000001,0.8030000000000002,0.030846393630374405
S2_1P,final_token,78,0.961,0.8285,0.02517935662402838
S2_1P,final_token,79,0.9490000000000001,0.7645,0.045678222382224964
S2_3P,final_token,0,0.8245000000000001,0.851,0.049532817404221996
S2_3P,final_token,1,0.8219999999999998,0.8320000000000001,0.04542576361493554
S2_3P,final_token,2,0.826,0.8314999999999999,0.03861994303465503
S2_3P,final_token,3,0.8634999999999999,0.829,0.03333916615633928
S2_3P,final_token,4,0.8515,0.808,0.03900640972968414
S2_3P,final_token,5,0.8534999999999998,0.8160000000000001,0.044514042728109986
S2_3P,final_token,6,0.865,0.8285,0.034022051672407995
S2_3P,final_token,7,0.849,0.8109999999999999,0.041521078984053404
S2_3P,final_token,8,0.8615,0.8185,0.04001874560752747
S2_3P,final_token,9,0.859,0.8125,0.06611731996988383
S2_3P,final_token,10,0.8585,0.8045,0.05379591062525106
S2_3P,final_token,11,0.8560000000000001,0.805,0.04106701839676217
S2_3P,final_token,12,0.867,0.8174999999999999,0.03214809481135701
S2_3P,final_token,13,0.8764999999999998,0.827,0.031088583113419617
S2_3P,final_token,14,0.874,0.8314999999999999,0.027184554438136367
S2_3P,final_token,15,0.8845000000000001,0.8460000000000001,0.0350856095856977
S2_3P,final_token,16,0.9039999999999999,0.8460000000000001,0.030561413579872247
S2_3P,final_token,17,0.901,0.8394999999999999,0.03415406271587615
S2_3P,final_token,18,0.8809999999999999,0.834,0.04659935621872901
S2_3P,final_token,19,0.8690000000000001,0.8265,0.04191061917939172
S2_3P,final_token,20,0.8755000000000001,0.8055,0.03620773398046333
S2_3P,final_token,21,0.8774999999999998,0.7985,0.03581200915893992
S2_3P,final_token,22,0.8640000000000001,0.7865,0.03776903493604253
S2_3P,final_token,23,0.8744999999999999,0.7710000000000001,0.04151505750929414
S2_3P,final_token,24,0.8825,0.7700000000000001,0.03984344362627309
S2_3P,final_token,25,0.884,0.772,0.04076150144437762
S2_3P,final_token,26,0.8939999999999999,0.778,0.03635244145858705
S2_3P,final_token,27,0.9035,0.7615000000000001,0.0363180395946698
S2_3P,final_token,28,0.9109999999999999,0.7689999999999999,0.03887801435258752
S2_3P,final_token,29,0.9075000000000001,0.7795,0.03937003937005901
S2_3P,final_token,30,0.9185000000000001,0.791,0.038360135557633256
S2_3P,final_token,31,0.924,0.807,0.04073082370883259
S2_3P,final_token,32,0.9324999999999999,0.8145,0.03209361307176246
S2_3P,final_token,33,0.932,0.8145,0.0329545141065682
S2_3P,final_token,34,0.9189999999999999,0.813,0.02969006567860704
S2_3P,final_token,35,0.906,0.819,0.03466266002487401
S2_3P,final_token,36,0.9029999999999999,0.82,0.0381903129078566
S2_3P,final_token,37,0.8954999999999999,0.8105,0.04328394621565826
S2_3P,final_token,38,0.8859999999999999,0.8095000000000001,0.060469000322479274
S2_3P,final_token,39,0.8734999999999999,0.8119999999999999,0.05883451368032205
S2_3P,final_token,40,0.869,0.8090000000000002,0.05288194398847305
S2_3P,final_token,41,0.8605,0.804,0.040540103601248934
S2_3P,final_token,42,0.86,0.8005000000000001,0.04077376607575024
S2_3P,final_token,43,0.859,0.799,0.04161129654312634
S2_3P,final_token,44,0.8520000000000001,0.7975,0.04553570028010985
S2_3P,final_token,45,0.8540000000000001,0.7975000000000001,0.04372070447739834
S2_3P,final_token,46,0.8664999999999999,0.8030000000000002,0.05580322571321485
S2_3P,final_token,47,0.8654999999999999,0.7995000000000001,0.0527825728815866
S2_3P,final_token,48,0.8734999999999999,0.7995000000000001,0.047686476070265466
S2_3P,final_token,49,0.8685,0.798,0.05102940328869233
S2_3P,final_token,50,0.8619999999999999,0.8005000000000001,0.05112240213448503
S2_3P,final_token,51,0.8635000000000002,0.8045,0.05351635264103862
S2_3P,final_token,52,0.86,0.808,0.05227332015474049
S2_3P,final_token,53,0.8545,0.8004999999999999,0.052853571307906924
S2_3P,final_token,54,0.8594999999999999,0.8029999999999999,0.05719265687131524
