dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,mean,2,0.9675,0.8094999999999999,0.008514693182963188
S2_1P,mean,3,0.9690000000000001,0.8019999999999999,0.006633249580710845
S2_1P,mean,4,0.8400000000000001,0.746,0.026879360111431203
S2_1P,mean,5,0.8640000000000001,0.765,0.030805843601498753
S2_1P,mean,6,0.8835,0.79,0.02596150997149434
S2_1P,mean,7,0.923,0.8215,0.020087309426600676
S2_1P,mean,8,0.9339999999999999,0.8365,0.013564659966250538
S2_1P,mean,9,0.959,0.8505,0.01189537725337035
S2_1P,mean,10,0.969,0.8605,0.012103718436910198
S2_1P,mean,11,0.9739999999999999,0.8615,0.013095800853708773
S2_1P,mean,12,0.9800000000000001,0.8724999999999999,0.009219544457292913
S2_1P,mean,13,0.9875,0.868,0.006708203932499358
S2_1P,mean,14,0.9869999999999999,0.8699999999999999,0.007648529270389176
S2_1P,mean,15,0.992,0.8714999999999998,0.007810249675906659
S2_1P,mean,16,0.992,0.8775000000000001,0.008426149773176328
S2_1P,mean,17,0.993,0.8825,0.007968688725254606
S2_1P,mean,18,0.9934999999999998,0.8805,0.008306623862918075
S2_1P,mean,19,0.9934999999999998,0.8869999999999999,0.008000000000000047
S2_1P,mean,20,0.993,0.8905,0.008717797887081375
S2_1P,mean,21,0.9934999999999998,0.8899999999999999,0.007681145747868609
S2_1P,mean,22,0.9934999999999998,0.8965,0.009695359714832626
S2_1P,mean,23,0.9940000000000001,0.9,0.009695359714832624
S2_1P,mean,24,0.9949999999999999,0.9039999999999999,0.007745966692414841
S2_1P,mean,25,0.9949999999999999,0.9035,0.007745966692414841
S2_1P,mean,26,0.9945,0.9045,0.007483314773547885
S2_1P,mean,27,0.9945,0.9055,0.007483314773547885
S2_1P,mean,28,0.9925,0.906,0.008366600265340743
S2_1P,mean,29,0.9925,0.9035,0.007745966692414848
S2_1P,mean,30,0.9914999999999999,0.905,0.008000000000000005
S2_1P,mean,31,0.9925,0.8985,0.007745966692414848
S2_1P,mean,32,0.991,0.8999999999999998,0.00930053761886911
S2_1P,mean,33,0.9904999999999999,0.8945000000000001,0.010999999999999968
S2_1P,mean,34,0.991,0.8965,0.01007472083980497
S2_1P,mean,35,0.9875,0.9,0.011618950038622261
S2_1P,mean,36,0.9855,0.8995,0.012786711852544413
S2_1P,mean,37,0.9845,0.9015000000000001,0.012980754985747132
S2_1P,mean,38,0.9845,0.9030000000000001,0.01176860229593981
S2_1P,mean,39,0.985,0.9025000000000001,0.011510864433221333
S2_1P,mean,40,0.9845,0.9014999999999999,0.012980754985747162
S2_1P,mean,41,0.984,0.899,0.01328533025558641
S2_1P,mean,42,0.9824999999999999,0.8985,0.01396424004376893
S2_1P,mean,43,0.9814999999999999,0.9030000000000001,0.014713938969562175
S2_1P,mean,44,0.9785,0.9075,0.015215124054702897
S2_1P,mean,45,0.9785,0.9149999999999998,0.015215124054702897
S2_1P,mean,46,0.9789999999999999,0.9145,0.013190905958272919
S2_1P,mean,47,0.9765,0.9205,0.012103718436910183
S2_1P,mean,48,0.983,0.9135,0.010416333327999842
S2_1P,mean,49,0.983,0.9125,0.008573214099741157
S2_1P,mean,50,0.9855,0.9039999999999999,0.009000000000000029
S2_1P,mean,51,0.9870000000000001,0.8985,0.009924716620639628
S2_1P,mean,52,0.9850000000000001,0.892,0.009219544457292918
S2_1P,mean,53,0.9814999999999999,0.889,0.008306623862918083
S2_1P,mean,54,0.9795,0.885,0.009273618495495734
S2_1P,mean,55,0.9804999999999999,0.8799999999999999,0.009137833441248591
S2_1P,mean,56,0.9809999999999999,0.8784999999999998,0.00860232526704265
S2_1P,mean,57,0.9790000000000001,0.8815,0.009695359714832652
S2_1P,mean,58,0.977,0.8794999999999998,0.010416333327999865
S2_1P,mean,59,0.9785,0.876,0.012708265027138845
S2_1P,mean,60,0.99,0.89,0.018774983355518533
S2_1P,mean,61,0.9949999999999999,0.8934999999999998,0.008803408430829487
S2_1P,mean,62,0.9960000000000001,0.8859999999999999,0.006819090848492954
S2_1P,mean,63,0.9884999999999999,0.82,0.017146428199482255
S2_3P,mean,0,0.9635000000000001,0.8079999999999998,0.025327850283827887
S2_3P,mean,1,0.966,0.8385000000000001,0.01978635893740938
S2_3P,mean,2,0.9644999999999999,0.8654999999999999,0.017277152543171
S2_3P,mean,3,0.959,0.8684999999999998,0.012903487900563946
S2_3P,mean,4,0.8275,0.7815,0.05200961449578339
S2_3P,mean,5,0.8465,0.808,0.05337602458033004
S2_3P,mean,6,0.8640000000000001,0.8370000000000001,0.03951581961695848
S2_3P,mean,7,0.8975,0.8565000000000002,0.033052987762076845
S2_3P,mean,8,0.8985000000000001,0.8644999999999999,0.02228227995515722
S2_3P,mean,9,0.9339999999999999,0.869,0.028000000000000032
S2_3P,mean,10,0.9545000000000001,0.8755,0.01996246477767714
S2_3P,mean,11,0.9625,0.876,0.013784048752090203
S2_3P,mean,12,0.9720000000000001,0.8795,0.010173494974687875
S2_3P,mean,13,0.9785,0.884,0.008888194417315568
S2_3P,mean,14,0.9834999999999999,0.883,0.008154753215150022
S2_3P,mean,15,0.9894999999999999,0.8875,0.008426149773176362
S2_3P,mean,16,0.9890000000000001,0.8955,0.00956556323485449
S2_3P,mean,17,0.992,0.898,0.010173494974687891
S2_3P,mean,18,0.9949999999999999,0.9,0.007745966692414841
S2_3P,mean,19,0.9945,0.9035,0.007810249675906665
S2_3P,mean,20,0.9949999999999999,0.913,0.007745966692414841
S2_3P,mean,21,0.994,0.9155,0.00874642784226794
S2_3P,mean,22,0.994,0.9185000000000001,0.009695359714832666
S2_3P,mean,23,0.9945,0.9215,0.008717797887081333
S2_3P,mean,24,0.9960000000000001,0.922,0.006819090848492954
S2_3P,mean,25,0.9949999999999999,0.9215,0.008803408430829487
S2_3P,mean,26,0.9949999999999999,0.922,0.008803408430829487
S2_3P,mean,27,0.994,0.924,0.009695359714832666
S2_3P,mean,28,0.994,0.924,0.00874642784226794
S2_3P,mean,29,0.9949999999999999,0.9225,0.007745966692414841
S2_3P,mean,30,0.9945,0.923,0.007810249675906665
S2_3P,mean,31,0.9955,0.9239999999999998,0.006782329983125296
S2_3P,mean,32,0.9945,0.9215,0.007810249675906665
S2_3P,mean,33,0.994,0.9104999999999999,0.00874642784226794
S2_3P,mean,34,0.9949999999999999,0.9065000000000001,0.006892024376045141
S2_3P,mean,35,0.9949999999999999,0.9099999999999999,0.006892024376045141
S2_3P,mean,36,0.994,0.908,0.006442049363362591
S2_3P,mean,37,0.9924999999999999,0.9049999999999999,0.009219544457292894
S2_3P,mean,38,0.9914999999999999,0.9065,0.008746427842267908
S2_3P,mean,39,0.991,0.9045,0.011135528725660053
S2_3P,mean,40,0.9904999999999999,0.8985,0.011000000000000008
S2_3P,mean,41,0.9890000000000001,0.8960000000000001,0.011467344941179696
S2_3P,mean,42,0.9884999999999999,0.8949999999999999,0.01240967364599086
S2_3P,mean,43,0.9884999999999999,0.8985,0.012409673645990818
S2_3P,mean,44,0.9879999999999999,0.905,0.01592168332809065
S2_3P,mean,45,0.9879999999999999,0.908,0.01592168332809065
S2_3P,mean,46,0.9845,0.9065,0.015604486534327217
S2_3P,mean,47,0.9864999999999998,0.9099999999999999,0.010440306508910554
S2_3P,mean,48,0.9890000000000001,0.908,0.009165151389911662
S2_3P,mean,49,0.9880000000000001,0.909,0.008717797887081312
S2_3P,mean,50,0.9884999999999999,0.8995,0.008602325267042592
S2_3P,mean,51,0.9875,0.897,0.008514693182963162
S2_3P,mean,52,0.9870000000000001,0.8924999999999998,0.006782329983125235
S2_3P,mean,53,0.9855,0.892,0.00556776436283001
S2_3P,mean,54,0.9844999999999999,0.8865000000000001,0.006403124237432852
S2_3P,mean,55,0.9855,0.8859999999999999,0.007648529270389166
S2_3P,mean,56,0.9810000000000001,0.884,0.011467344941179737
S2_3P,mean,57,0.9815000000000002,0.883,0.01055935604097148
S2_3P,mean,58,0.9780000000000001,0.8805,0.009273618495495753
S2_3P,mean,59,0.9790000000000001,0.8785000000000001,0.00888819441731563
S2_3P,mean,60,0.9969999999999999,0.883,0.0060000000000000496
S2_3P,mean,61,0.9974999999999999,0.897,0.004999999999999982
S2_3P,mean,62,0.999,0.8969999999999999,0.0012247448713916173
S2_3P,mean,63,0.986,0.8355,0.01200000000000002
