dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8074999999999999,0.6589999999999999,0.0561916363883452
S2_1P,final_token,1,0.8324999999999999,0.7124999999999999,0.05841660722773964
S2_1P,final_token,2,0.7849999999999999,0.7395,0.07429670248402687
S2_1P,final_token,3,0.8205,0.7769999999999999,0.04362911871674693
S2_1P,final_token,4,0.8425,0.826,0.03731621631409055
S2_1P,final_token,5,0.8504999999999999,0.8470000000000001,0.035014282800023194
S2_1P,final_token,6,0.8664999999999999,0.8435,0.031527765540868925
S2_1P,final_token,7,0.8855000000000001,0.8245000000000001,0.024310491562286485
S2_1P,final_token,8,0.8845000000000001,0.844,0.03835361782153018
S2_1P,final_token,9,0.875,0.8440000000000001,0.03914715826212679
S2_1P,final_token,10,0.8684999999999998,0.8664999999999999,0.0409450851751465
S2_1P,final_token,11,0.877,0.866,0.044198416261219134
S2_1P,final_token,12,0.8925000000000001,0.8785000000000001,0.04274926899959814
S2_1P,final_token,13,0.8949999999999999,0.8705,0.03748332962798263
S2_1P,final_token,14,0.9254999999999999,0.873,0.01826198236774962
S2_1P,final_token,15,0.925,0.8895000000000002,0.01993740203737689
S2_1P,final_token,16,0.9265000000000001,0.8865000000000001,0.03534119409414459
S2_1P,final_token,17,0.9355,0.9085000000000001,0.02288012237729508
S2_1P,final_token,18,0.9279999999999999,0.9120000000000001,0.0267581763205193
S2_1P,final_token,19,0.9134999999999998,0.897,0.026953663943887114
S2_1P,final_token,20,0.921,0.8975,0.01677796173556249
S2_1P,final_token,21,0.8934999999999998,0.8815,0.03246536616149586
S2_1P,final_token,22,0.899,0.891,0.027413500323745614
S2_1P,final_token,23,0.9385000000000001,0.9135,0.018881207588499177
S2_1P,final_token,24,0.9525,0.9215,0.0190394327646598
S2_1P,final_token,25,0.9480000000000001,0.917,0.024667792767088026
S2_1P,final_token,26,0.9425000000000001,0.9380000000000001,0.020062402647738918
S2_1P,final_token,27,0.945,0.9179999999999999,0.03221024681681282
S2_1P,final_token,28,0.9380000000000001,0.913,0.025019992006393627
S2_1P,final_token,29,0.9724999999999999,0.9245000000000001,0.019493588689617928
S2_1P,final_token,30,0.9745000000000001,0.9209999999999999,0.0195831560275661
S2_1P,final_token,31,0.9789999999999999,0.9165000000000001,0.018614510468986274
S2_1P,final_token,32,0.9695,0.915,0.019773719933285205
S2_1P,final_token,33,0.9685,0.9135,0.01692631087981072
S2_1P,final_token,34,0.985,0.9125,0.017958284996067993
S2_1P,final_token,35,0.9824999999999999,0.909,0.01658312395177702
S2_1P,final_token,36,0.978,0.8955000000000002,0.017986105748604975
S2_1P,final_token,37,0.9789999999999999,0.901,0.01677796173556252
S2_1P,final_token,38,0.9785,0.8920000000000001,0.016324827717314496
S2_1P,final_token,39,0.978,0.8955,0.019455076458343726
S2_1P,final_token,40,0.978,0.9004999999999999,0.019646882704388517
S2_1P,final_token,41,0.9730000000000001,0.9019999999999999,0.01661324772583618
S2_1P,final_token,42,0.9724999999999999,0.8950000000000001,0.01830300521772314
S2_1P,final_token,43,0.9635,0.8940000000000001,0.02113054660911545
S2_1P,final_token,44,0.867,0.818,0.0484097097698385
S2_1P,final_token,45,0.841,0.7815,0.07477633315428081
S2_3P,final_token,0,0.799,0.74,0.046384264573236494
S2_3P,final_token,1,0.8190000000000002,0.742,0.05033885179461287
S2_3P,final_token,2,0.8045,0.763,0.05285357130790687
S2_3P,final_token,3,0.868,0.8019999999999999,0.03403674485023497
S2_3P,final_token,4,0.8805,0.8295,0.013729530217745995
S2_3P,final_token,5,0.867,0.8644999999999999,0.029214722315983044
S2_3P,final_token,6,0.8785000000000001,0.8665,0.05323532661682463
S2_3P,final_token,7,0.8785000000000001,0.8215,0.011247221879201989
S2_3P,final_token,8,0.8705,0.8300000000000001,0.030306764921383452
S2_3P,final_token,9,0.8729999999999999,0.8210000000000001,0.03366749173906484
S2_3P,final_token,10,0.8469999999999999,0.8265,0.04193447269252354
S2_3P,final_token,11,0.8654999999999999,0.8220000000000001,0.040847276531000204
S2_3P,final_token,12,0.8805,0.833,0.020579115627256644
S2_3P,final_token,13,0.867,0.8425,0.015362291495737248
S2_3P,final_token,14,0.8885,0.8254999999999999,0.03679673898594821
S2_3P,final_token,15,0.865,0.8210000000000001,0.03853569773599538
S2_3P,final_token,16,0.901,0.8219999999999998,0.04124924241728571
S2_3P,final_token,17,0.8955,0.8009999999999999,0.04643274706497556
