dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8015000000000001,0.8025,0.02385372088375314
S2_1P,final_token,1,0.8239999999999998,0.8244999999999999,0.029774149861918744
S2_1P,final_token,2,0.868,0.796,0.0447045858945142
S2_1P,final_token,3,0.868,0.8030000000000002,0.05221110992882646
S2_1P,final_token,4,0.8704999999999998,0.8309999999999998,0.046324939287601875
S2_1P,final_token,5,0.866,0.8394999999999999,0.037669616403674736
S2_1P,final_token,6,0.8765000000000001,0.8425,0.03104834939252006
S2_1P,final_token,7,0.8865000000000001,0.8420000000000002,0.03868462226776942
S2_1P,final_token,8,0.891,0.8605,0.03710121291817832
S2_1P,final_token,9,0.9029999999999999,0.8790000000000001,0.03276430985081174
S2_1P,final_token,10,0.908,0.8785000000000001,0.02619160170741758
S2_1P,final_token,11,0.9155,0.8844999999999998,0.024969981978367566
S2_1P,final_token,12,0.9185000000000001,0.8815,0.023537204591879607
S2_1P,final_token,13,0.9189999999999999,0.8859999999999999,0.024627220712049487
S2_1P,final_token,14,0.917,0.8795,0.03148015247739433
S2_1P,final_token,15,0.917,0.8719999999999999,0.035860842154082265
S2_1P,final_token,16,0.9135,0.8715000000000002,0.04130980513146966
S2_1P,final_token,17,0.9155,0.8735000000000002,0.037161808352124126
S2_1P,final_token,18,0.9059999999999999,0.8695,0.03408078637590394
S2_1P,final_token,19,0.9109999999999999,0.8655000000000002,0.030765240125830335
S2_1P,final_token,20,0.906,0.8644999999999999,0.037436613094669745
S2_1P,final_token,21,0.9065,0.865,0.042561719890060856
S2_1P,final_token,22,0.9015000000000001,0.8705,0.03839270764090492
S2_1P,final_token,23,0.9119999999999999,0.8675,0.030553232234904366
S2_1P,final_token,24,0.9195,0.869,0.025999999999999985
S2_1P,final_token,25,0.9175000000000001,0.8654999999999999,0.024999999999999977
S2_1P,final_token,26,0.9119999999999999,0.866,0.027901612856607416
S2_1P,final_token,27,0.9099999999999999,0.859,0.029916550603303192
S2_1P,final_token,28,0.909,0.8579999999999999,0.02576819745345023
S2_1P,final_token,29,0.9094999999999999,0.8564999999999999,0.02526855753698656
S2_1P,final_token,30,0.9114999999999999,0.8634999999999999,0.02077257807784101
S2_1P,final_token,31,0.9095000000000001,0.8724999999999999,0.02105943968865267
S2_1P,final_token,32,0.9025000000000001,0.8690000000000001,0.024135036772294328
