dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8155000000000001,0.7775,0.07032780389006894
S2_1P,final_token,1,0.8390000000000001,0.7975000000000001,0.061086004943849456
S2_1P,final_token,2,0.852,0.8049999999999999,0.026239283526803867
S2_1P,final_token,3,0.8985,0.825,0.04173128322973069
S2_1P,final_token,4,0.8945000000000001,0.858,0.03261134771824066
S2_1P,final_token,5,0.884,0.8620000000000001,0.046222288995678276
S2_1P,final_token,6,0.8965,0.8859999999999999,0.04008116764766215
S2_1P,final_token,7,0.9125,0.909,0.0338008875623111
S2_1P,final_token,8,0.921,0.917,0.0320390386872016
S2_1P,final_token,9,0.9215,0.9179999999999999,0.030479501308256378
S2_1P,final_token,10,0.9245000000000001,0.917,0.036242240548840246
S2_1P,final_token,11,0.9199999999999999,0.915,0.030822070014844837
S2_1P,final_token,12,0.9259999999999999,0.9259999999999999,0.03056141357987228
S2_1P,final_token,13,0.9244999999999999,0.9275,0.03159905061864989
S2_1P,final_token,14,0.9315,0.9275,0.03426368339802362
S2_1P,final_token,15,0.937,0.9285,0.029257477676655562
S2_1P,final_token,16,0.945,0.933,0.026410225292488505
S2_1P,final_token,17,0.9649999999999999,0.9420000000000002,0.017818529681205487
S2_1P,final_token,18,0.9585000000000001,0.9390000000000001,0.020223748416156734
S2_1P,final_token,19,0.9625,0.9345000000000001,0.01903943276465979
S2_1P,final_token,20,0.9804999999999999,0.9414999999999999,0.0108857705285386
S2_1P,final_token,21,0.993,0.9410000000000001,0.008717797887081356
S2_1P,final_token,22,0.9955,0.9480000000000001,0.005999999999999999
S2_1P,final_token,23,0.9959999999999999,0.942,0.0058309518948453055
S2_1P,final_token,24,0.9974999999999999,0.9315000000000001,0.0031622776601683993
S2_1P,final_token,25,0.9969999999999999,0.9305,0.0029154759474226684
S2_1P,final_token,26,0.9959999999999999,0.9285,0.004636809247747873
S2_1P,final_token,27,0.998,0.924,0.0018708286933869784
S2_1P,final_token,28,0.9974999999999999,0.9275,0.0022360679774997916
S2_1P,final_token,29,0.9969999999999999,0.9305,0.0029154759474226684
S2_1P,final_token,30,0.9969999999999999,0.9295,0.0029154759474226684
S2_1P,final_token,31,0.9964999999999999,0.8975000000000002,0.0030000000000000174
S2_3P,final_token,0,0.8109999999999999,0.7805,0.0449054562386354
S2_3P,final_token,1,0.8414999999999999,0.788,0.04958830507286976
S2_3P,final_token,2,0.8480000000000001,0.8059999999999998,0.03055323223490438
S2_3P,final_token,3,0.883,0.8230000000000001,0.048846698967279244
S2_3P,final_token,4,0.9020000000000001,0.8244999999999999,0.0255636460623284
S2_3P,final_token,5,0.9049999999999999,0.8375,0.028809720581775822
S2_3P,final_token,6,0.8955000000000002,0.8525,0.030797727188868963
S2_3P,final_token,7,0.914,0.8654999999999999,0.03128897569432399
S2_3P,final_token,8,0.9294999999999998,0.861,0.039918667312424154
S2_3P,final_token,9,0.9175000000000001,0.8539999999999999,0.045
S2_3P,final_token,10,0.9179999999999999,0.8389999999999999,0.04545327270945404
S2_3P,final_token,11,0.9189999999999999,0.834,0.04781736086402092
S2_3P,final_token,12,0.9259999999999999,0.8440000000000001,0.038522720568516494
S2_3P,final_token,13,0.93,0.8525,0.04086563348340509
S2_3P,final_token,14,0.9209999999999999,0.845,0.018547236990991405
S2_3P,final_token,15,0.93,0.86,0.02902585054740002
S2_3P,final_token,16,0.9385,0.8445,0.04250294107470683
S2_3P,final_token,17,0.9375,0.843,0.04174326292948361
S2_3P,final_token,18,0.932,0.8325000000000001,0.034763486591537385
S2_3P,final_token,19,0.9355,0.8230000000000001,0.03685783498796422
S2_3P,final_token,20,0.9475,0.8435,0.0339484903935359
S2_3P,final_token,21,0.9525,0.8135,0.02397915761656358
S2_3P,final_token,22,0.9595,0.8245000000000001,0.024155744658362316
S2_3P,final_token,23,0.9639999999999999,0.826,0.02261636575579725
S2_3P,final_token,24,0.9570000000000001,0.8115,0.027449954462621627
S2_3P,final_token,25,0.9615,0.8195,0.02332380757938121
S2_3P,final_token,26,0.9655000000000001,0.827,0.02758622844826745
S2_3P,final_token,27,0.9725000000000001,0.8285,0.021447610589527193
S2_3P,final_token,28,0.9745000000000001,0.8300000000000001,0.01951922129594312
S2_3P,final_token,29,0.9724999999999999,0.8389999999999999,0.021330729007701537
S2_3P,final_token,30,0.97,0.8394999999999999,0.024596747752497667
S2_3P,final_token,31,0.9704999999999998,0.8275,0.015763882770434442
S2_1P,mean,0,0.8654999999999999,0.7735000000000001,0.037960505792204564
S2_1P,mean,1,0.861,0.743,0.03156738823532913
S2_1P,mean,2,0.8644999999999999,0.7325,0.03742993454442578
S2_1P,mean,3,0.9055,0.765,0.021354156504062628
S2_1P,mean,4,0.9219999999999999,0.799,0.021059439688652665
S2_1P,mean,5,0.9199999999999999,0.826,0.024899799195977436
S2_1P,mean,6,0.9115,0.8479999999999999,0.02205674500011276
S2_1P,mean,7,0.9269999999999999,0.866,0.017776388834631188
S2_1P,mean,8,0.9189999999999999,0.873,0.01978635893740939
S2_1P,mean,9,0.907,0.875,0.02363260459619295
S2_1P,mean,10,0.9039999999999999,0.8785000000000001,0.0269536639438871
S2_1P,mean,11,0.9075000000000001,0.882,0.026832815729997468
S2_1P,mean,12,0.9155,0.8905,0.020396078054371138
S2_1P,mean,13,0.9165000000000001,0.8934999999999998,0.016324827717314493
S2_1P,mean,14,0.9209999999999999,0.8895,0.016170961628796235
S2_1P,mean,15,0.9305000000000001,0.885,0.011979148550710935
S2_1P,mean,16,0.9305,0.8815,0.021874642854227345
S2_1P,mean,17,0.9615,0.8844999999999998,0.016324827717314517
S2_1P,mean,18,0.96,0.8895,0.01604680653588122
S2_1P,mean,19,0.9644999999999999,0.8869999999999999,0.013546217184144069
S2_1P,mean,20,0.974,0.9035,0.013656500283747666
S2_1P,mean,21,0.9690000000000001,0.9119999999999999,0.012806248474865724
S2_1P,mean,22,0.9730000000000001,0.907,0.008717797887081366
S2_1P,mean,23,0.9725000000000001,0.9069999999999998,0.01083974169433939
S2_1P,mean,24,0.9755,0.9115,0.011335784048754613
S2_1P,mean,25,0.976,0.921,0.0172916164657906
S2_1P,mean,26,0.976,0.922,0.018614510468986274
S2_1P,mean,27,0.977,0.9199999999999999,0.016309506430300075
S2_1P,mean,28,0.9785,0.9195,0.013656500283747626
S2_1P,mean,29,0.9745000000000001,0.921,0.01528070678993608
S2_1P,mean,30,0.9739999999999999,0.9190000000000002,0.015215124054702942
S2_1P,mean,31,0.9460000000000001,0.8865000000000001,0.031882597133859734
S2_3P,mean,0,0.8585,0.773,0.03382306905057556
S2_3P,mean,1,0.8540000000000001,0.7364999999999998,0.0387169213652119
S2_3P,mean,2,0.8535,0.7295,0.044682211225497745
S2_3P,mean,3,0.8835000000000001,0.7580000000000001,0.03638681079732052
S2_3P,mean,4,0.8960000000000001,0.7779999999999999,0.02639128644079325
S2_3P,mean,5,0.8945000000000001,0.8100000000000002,0.030058276730378284
S2_3P,mean,6,0.8885,0.8219999999999998,0.02452549693686141
S2_3P,mean,7,0.8924999999999998,0.8364999999999998,0.022748626332154655
S2_3P,mean,8,0.892,0.8559999999999999,0.01945507645834376
S2_3P,mean,9,0.8815000000000002,0.851,0.020408331631958515
S2_3P,mean,10,0.8825,0.8664999999999999,0.02564176280991618
S2_3P,mean,11,0.891,0.866,0.022945587811167487
S2_3P,mean,12,0.8985000000000001,0.8710000000000001,0.013564659966250543
S2_3P,mean,13,0.9019999999999999,0.876,0.012489995996796786
S2_3P,mean,14,0.9039999999999999,0.8755000000000001,0.015215124054702968
S2_3P,mean,15,0.9179999999999999,0.8560000000000001,0.01336038921588735
S2_3P,mean,16,0.9129999999999999,0.858,0.0076485292703891575
S2_3P,mean,17,0.9365,0.8554999999999999,0.018138357147217045
S2_3P,mean,18,0.9470000000000001,0.8584999999999999,0.01399999999999998
S2_3P,mean,19,0.9515,0.8585,0.01031988372027514
S2_3P,mean,20,0.9620000000000001,0.8664999999999999,0.010653637876331248
S2_3P,mean,21,0.9654999999999999,0.876,0.013360389215887395
S2_3P,mean,22,0.9625,0.8734999999999999,0.011067971810589302
S2_3P,mean,23,0.9625,0.8799999999999999,0.009082951062292465
S2_3P,mean,24,0.9610000000000001,0.8864999999999998,0.009565563234854451
S2_3P,mean,25,0.9650000000000001,0.8895,0.008660254037844381
S2_3P,mean,26,0.968,0.8919999999999998,0.015033296378372902
S2_3P,mean,27,0.9695,0.8939999999999999,0.015033296378372897
S2_3P,mean,28,0.968,0.8939999999999999,0.015443445211480496
S2_3P,mean,29,0.9664999999999999,0.9049999999999999,0.018138357147217055
S2_3P,mean,30,0.962,0.9009999999999998,0.022770595073471376
S2_3P,mean,31,0.9344999999999999,0.8815,0.03776241517699842
