dataset,type,mean_z,pain_z,ctrl_z
S1_1P,human,-0.0841254855443937,0.3253295387959291,-0.4935805098847166
S1_3P,human,-0.37258627032822,-0.1459920474131843,-0.5991804932432558
S2_1P,human,0.0,0.8179820064047442,-0.8179820064047442
S2_3P,human,-0.3731678124757855,0.03133548433069,-0.7776711092822614
Random_1P,neutral,-0.6486833638974904,,-0.6486833638974904
Random_3P,neutral,-0.73963857735262,,-0.73963857735262
Arousal_1P,arousal,-0.5774983172394963,,-0.5774983172394963
Arousal_3P,arousal,-0.6066023067638232,,-0.6066023067638232
