dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,final_token,36,0.9190000000000002,0.8975,0.034080786375903956
S2_3P,final_token,37,0.9460000000000001,0.8945000000000001,0.050264301447448805
S2_3P,final_token,38,0.9410000000000001,0.8939999999999999,0.05697806595524282
S2_3P,final_token,39,0.9425000000000001,0.8739999999999999,0.03751666296460817
S2_1P,mean,0,0.8320000000000001,0.8115,0.038967935536797435
S2_1P,mean,1,0.852,0.8254999999999999,0.04325505750776433
S2_1P,mean,2,0.8550000000000001,0.8240000000000001,0.034820970692960244
S2_1P,mean,3,0.8714999999999999,0.8240000000000001,0.043777848279695074
S2_1P,mean,4,0.8770000000000001,0.8385000000000001,0.043110323589599736
S2_1P,mean,5,0.8870000000000001,0.8440000000000001,0.03175688901640081
S2_1P,mean,6,0.8554999999999999,0.7590000000000001,0.04640581860068839
S2_1P,mean,7,0.8699999999999999,0.764,0.04068169121361597
S2_1P,mean,8,0.8945000000000001,0.793,0.03144041984452494
S2_1P,mean,9,0.8850000000000001,0.8009999999999999,0.032901367752724155
S2_1P,mean,10,0.8835000000000001,0.8254999999999999,0.029351320242878322
S2_1P,mean,11,0.8885000000000002,0.8305,0.031685959035509755
S2_1P,mean,12,0.8995000000000001,0.8470000000000001,0.02661766330841231
S2_1P,mean,13,0.9065,0.86,0.024576411454888994
S2_1P,mean,14,0.9045,0.8655000000000002,0.02767670500619611
S2_1P,mean,15,0.9,0.866,0.028679260799400023
S2_1P,mean,16,0.9024999999999999,0.868,0.027064737205448726
S2_1P,mean,17,0.9059999999999999,0.8725000000000002,0.03019105827890106
S2_1P,mean,18,0.9055,0.874,0.029043071462915203
S2_1P,mean,19,0.9065,0.8714999999999999,0.03156738823532923
S2_1P,mean,20,0.9065,0.876,0.03108858311341969
S2_1P,mean,21,0.9055,0.8764999999999998,0.024566236993076484
S2_1P,mean,22,0.9085000000000001,0.8785000000000001,0.02337733945512191
S2_1P,mean,23,0.907,0.8815000000000002,0.02399999999999998
S2_1P,mean,24,0.9135,0.893,0.01946792233393181
S2_1P,mean,25,0.916,0.8945000000000001,0.0185472369909914
S2_1P,mean,26,0.9195,0.893,0.017277152543171
S2_1P,mean,27,0.922,0.8965,0.02243880567231687
S2_1P,mean,28,0.933,0.9075000000000001,0.017492855684535888
S2_1P,mean,29,0.9354999999999999,0.9035,0.017846568297574753
S2_1P,mean,30,0.9560000000000001,0.9105000000000001,0.01874833325925269
S2_1P,mean,31,0.959,0.9115,0.021943108257491635
S2_1P,mean,32,0.9635,0.917,0.015459624833740282
S2_1P,mean,33,0.9625,0.9199999999999999,0.018907670401189017
S2_1P,mean,34,0.9594999999999999,0.9235,0.019065675964937596
S2_1P,mean,35,0.9644999999999999,0.925,0.015116216457831006
S2_1P,mean,36,0.9664999999999999,0.9265000000000001,0.021771541057077206
S2_1P,mean,37,0.9615,0.915,0.023377339455121948
S2_1P,mean,38,0.9469999999999998,0.913,0.028783675929248503
S2_1P,mean,39,0.9185000000000001,0.875,0.035587919298548466
S2_3P,mean,0,0.837,0.8039999999999999,0.03749666651850532
S2_3P,mean,1,0.8615,0.8195,0.03258066911528983
S2_3P,mean,2,0.8539999999999999,0.8105,0.0414004830889689
S2_3P,mean,3,0.8725000000000002,0.826,0.028809720581775885
S2_3P,mean,4,0.882,0.8465,0.037094473981982824
S2_3P,mean,5,0.885,0.8434999999999999,0.049168079075758056
S2_3P,mean,6,0.866,0.7574999999999998,0.04851803788283281
S2_3P,mean,7,0.8785000000000001,0.7575,0.04678675026115829
S2_3P,mean,8,0.8895,0.7859999999999999,0.040199502484483535
