dataset,type,mean_z,pain_z,ctrl_z
S1_1P,human,-0.0788449665055875,0.3090501233130757,-0.4667400563242508
S1_3P,human,-0.3088796054807508,-0.0551263207759215,-0.5626328901855803
S2_1P,human,7.105427357601002e-17,0.8018113364263375,-0.8018113364263375
S2_3P,human,-0.2952684180027931,0.1455488466867304,-0.7360856826923167
Random_1P,neutral,-0.5828882787559274,,-0.5828882787559274
Random_3P,neutral,-0.5963031274526365,,-0.5963031274526365
Arousal_1P,arousal,-0.3988752284887188,,-0.3988752284887188
Arousal_3P,arousal,-0.4276519534652241,,-0.4276519534652241
