dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8190000000000002,0.827,0.0368306937214058
S2_1P,final_token,1,0.8234999999999999,0.8425,0.038196858509568575
S2_1P,final_token,2,0.834,0.8175000000000001,0.026296387584609456
S2_1P,final_token,3,0.8554999999999999,0.7849999999999999,0.018934096228761493
S2_1P,final_token,4,0.845,0.8094999999999999,0.0325192250830182
S2_1P,final_token,5,0.85,0.8145,0.0426321474945844
S2_1P,final_token,6,0.8525,0.8240000000000001,0.04666369038128036
S2_1P,final_token,7,0.843,0.8324999999999999,0.04704784798479105
S2_1P,final_token,8,0.8394999999999999,0.8675,0.035616007637016264
S2_1P,final_token,9,0.8699999999999999,0.8965,0.0316227766016838
S2_1P,final_token,10,0.8634999999999999,0.9065000000000001,0.034372954484594445
S2_1P,final_token,11,0.8870000000000001,0.908,0.029470324056582845
S2_1P,final_token,12,0.8805,0.9120000000000001,0.028169132042006585
S2_1P,final_token,13,0.8825,0.925,0.03633180424916986
S2_1P,final_token,14,0.882,0.9065000000000001,0.03454706934024938
S2_1P,final_token,15,0.8855000000000001,0.906,0.036585516259853436
S2_1P,final_token,16,0.881,0.9059999999999999,0.03891015291668747
S2_1P,final_token,17,0.8800000000000001,0.9055,0.03553167600887973
S2_1P,final_token,18,0.8724999999999999,0.8915000000000001,0.031622776601683805
S2_1P,final_token,19,0.8745,0.8844999999999998,0.02506990227344336
S2_1P,final_token,20,0.8885,0.893,0.03558791929854848
S2_1P,final_token,21,0.9190000000000002,0.898,0.023748684174075833
S2_1P,final_token,22,0.943,0.8945000000000001,0.012389511693363888
S2_1P,final_token,23,0.9540000000000001,0.889,0.0200997512422418
S2_1P,final_token,24,0.9564999999999999,0.9005000000000001,0.025768197453450267
S2_1P,final_token,25,0.9480000000000001,0.8979999999999999,0.019899748742132354
S2_1P,final_token,26,0.9445,0.8895,0.019196353820452455
S2_1P,final_token,27,0.9595,0.844,0.011554220008291354
S2_3P,final_token,0,0.8285,0.8135,0.04925951684700126
S2_3P,final_token,1,0.844,0.834,0.061818282085480195
S2_3P,final_token,2,0.8554999999999999,0.8065,0.05494087731370876
S2_3P,final_token,3,0.857,0.7875,0.031835514759463196
S2_3P,final_token,4,0.8344999999999999,0.812,0.05751956188984756
S2_3P,final_token,5,0.8574999999999999,0.812,0.056302753041037
S2_3P,final_token,6,0.8605,0.8305,0.05294808778416839
S2_3P,final_token,7,0.8390000000000001,0.834,0.05737159575957427
S2_3P,final_token,8,0.8560000000000001,0.857,0.06811020481543126
S2_3P,final_token,9,0.8790000000000001,0.8835,0.05662596577542847
S2_3P,final_token,10,0.8755000000000001,0.892,0.06273754856543247
S2_3P,final_token,11,0.876,0.8714999999999999,0.05627166249543371
S2_3P,final_token,12,0.867,0.8605,0.05005996404313529
S2_3P,final_token,13,0.867,0.8915,0.04121286206998972
S2_3P,final_token,14,0.8840000000000001,0.8800000000000001,0.037101212918178264
S2_3P,final_token,15,0.8875,0.8760000000000001,0.048502577251111116
S2_3P,final_token,16,0.8965,0.881,0.05112729212465687
S2_3P,final_token,17,0.8969999999999999,0.875,0.05107347648241703
S2_3P,final_token,18,0.9004999999999999,0.8785000000000001,0.0560223169817172
S2_3P,final_token,19,0.9094999999999999,0.8700000000000001,0.05213923666491481
S2_3P,final_token,20,0.9005000000000001,0.8844999999999998,0.04963365793491345
S2_3P,final_token,21,0.9360000000000002,0.8969999999999999,0.027999999999999983
S2_3P,final_token,22,0.9440000000000002,0.9005000000000001,0.024525496936861433
S2_3P,final_token,23,0.9490000000000001,0.8855000000000001,0.026720778431774776
