dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8234999999999999,0.7929999999999999,0.04457016939613311
S2_1P,final_token,1,0.8455,0.8105,0.025612496949731372
S2_1P,final_token,2,0.8535,0.8380000000000001,0.030066592756745784
S2_1P,final_token,3,0.8785000000000001,0.86,0.02148255105894085
S2_1P,final_token,4,0.885,0.8505,0.02509980079602228
S2_1P,final_token,5,0.8925000000000001,0.8494999999999999,0.024698178070456923
S2_1P,final_token,6,0.877,0.841,0.027267196408871937
S2_1P,final_token,7,0.8975,0.8445,0.03402205167240803
S2_1P,final_token,8,0.883,0.8550000000000001,0.03388952640566106
S2_1P,final_token,9,0.8939999999999999,0.8755,0.04394883388669141
S2_1P,final_token,10,0.8969999999999999,0.8785000000000001,0.04044749683231334
S2_1P,final_token,11,0.9019999999999999,0.8915,0.03746331538985839
S2_1P,final_token,12,0.9215,0.909,0.039515819616958485
S2_1P,final_token,13,0.9115,0.9025000000000001,0.03813135192987523
S2_1P,final_token,14,0.9104999999999999,0.907,0.03586084215408221
S2_1P,final_token,15,0.9125,0.9119999999999999,0.030740852297878755
S2_1P,final_token,16,0.9269999999999999,0.9170000000000001,0.024819347291981687
S2_1P,final_token,17,0.9205,0.9120000000000001,0.029639500670557893
S2_1P,final_token,18,0.9289999999999999,0.9109999999999999,0.027276363393971697
S2_1P,final_token,19,0.9205,0.9059999999999999,0.03957271787481877
S2_1P,final_token,20,0.9259999999999999,0.8975,0.0331134413795969
S2_1P,final_token,21,0.9100000000000001,0.9,0.039906139878469825
S2_1P,final_token,22,0.9175000000000001,0.9024999999999999,0.03629738282576312
S2_1P,final_token,23,0.9380000000000001,0.9085000000000001,0.031440419844525
S2_1P,final_token,24,0.9395,0.9149999999999998,0.03644859393721521
S2_1P,final_token,25,0.942,0.9094999999999999,0.03411011580162113
S2_1P,final_token,26,0.9494999999999999,0.9174999999999999,0.030430248109405873
S2_1P,final_token,27,0.9565000000000001,0.9185000000000001,0.029563490998188963
S2_1P,final_token,28,0.9615,0.9155000000000001,0.026201145013147787
S2_1P,final_token,29,0.9744999999999999,0.9109999999999999,0.020087309426600673
S2_1P,final_token,30,0.977,0.9145,0.01826198236774966
S2_1P,final_token,31,0.9765,0.9125,0.017860571099491726
S2_1P,final_token,32,0.9754999999999999,0.9045,0.01805547008526776
