dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8195,0.7835,0.022660538387249327
S2_1P,final_token,1,0.8185,0.7895,0.02003746490951383
S2_1P,final_token,2,0.8305,0.7975,0.021988633427295984
S2_1P,final_token,3,0.8549999999999999,0.7939999999999999,0.016955824957813174
S2_1P,final_token,4,0.8709999999999999,0.8119999999999999,0.02272663635472703
S2_1P,final_token,5,0.8709999999999999,0.808,0.02804460732476032
S2_1P,final_token,6,0.865,0.8089999999999999,0.039051248379533235
S2_1P,final_token,7,0.8734999999999999,0.8045000000000002,0.046760025662952794
S2_1P,final_token,8,0.8690000000000001,0.8084999999999999,0.0382949082777332
S2_1P,final_token,9,0.8614999999999998,0.8240000000000001,0.026860752037126585
S2_1P,final_token,10,0.8545,0.8099999999999999,0.02198863342729607
S2_1P,final_token,11,0.8629999999999999,0.7845000000000001,0.030716445106815322
S2_1P,final_token,12,0.8460000000000001,0.7559999999999999,0.03530580688781946
S2_1P,final_token,13,0.8510000000000002,0.7540000000000001,0.03964214928582961
S2_1P,final_token,14,0.8564999999999999,0.765,0.04238513890504546
S2_1P,final_token,15,0.869,0.7975,0.04586937976471889
S2_1P,final_token,16,0.8875,0.8370000000000001,0.036124783736376884
S2_1P,final_token,17,0.885,0.8375,0.03837316770869982
S2_1P,final_token,18,0.9,0.8474999999999999,0.038987177379235884
S2_1P,final_token,19,0.8895,0.86,0.04208325082500162
S2_1P,final_token,20,0.89,0.866,0.04574385204593072
S2_1P,final_token,21,0.89,0.8625,0.03804602475949356
S2_1P,final_token,22,0.8945000000000001,0.8620000000000001,0.03796050579220458
S2_1P,final_token,23,0.9019999999999999,0.8664999999999999,0.0373630833845388
S2_1P,final_token,24,0.9025000000000001,0.8684999999999998,0.03687817782917157
S2_1P,final_token,25,0.8965,0.8664999999999999,0.03215587038162705
S2_1P,final_token,26,0.9,0.858,0.027248853186877406
S2_1P,final_token,27,0.905,0.852,0.029368350311176846
S2_1P,final_token,28,0.8995,0.8404999999999999,0.030919249667480626
S2_1P,final_token,29,0.8965000000000002,0.827,0.029478805945967374
S2_1P,final_token,30,0.8875,0.8235000000000001,0.031184932259025317
S2_1P,final_token,31,0.8939999999999999,0.82,0.02892230972795911
S2_1P,final_token,32,0.8875,0.8164999999999999,0.027340446228984603
S2_1P,final_token,33,0.8899999999999999,0.8175000000000001,0.02598076211353317
S2_1P,final_token,34,0.8795,0.817,0.02546566315649369
S2_1P,final_token,35,0.8805,0.8099999999999999,0.0226605383872493
S2_1P,final_token,36,0.8734999999999999,0.8039999999999999,0.034300145772285046
S2_1P,final_token,37,0.8865000000000001,0.8085000000000001,0.036694686263817514
S2_1P,final_token,38,0.8915,0.8125,0.027092434368288103
S2_1P,final_token,39,0.8869999999999999,0.8059999999999998,0.02754087870784085
S2_1P,final_token,40,0.891,0.8140000000000001,0.02216979927739535
S2_1P,final_token,41,0.9055,0.808,0.0273130005674953
S2_1P,final_token,42,0.909,0.8085000000000001,0.025228951623085714
S2_1P,final_token,43,0.8945000000000001,0.8039999999999999,0.018261982367749695
S2_1P,final_token,44,0.8925000000000001,0.7994999999999999,0.018973665961010286
S2_1P,final_token,45,0.8949999999999999,0.7935,0.020000000000000014
S2_1P,final_token,46,0.9004999999999999,0.7929999999999999,0.02647640458974749
S2_1P,final_token,47,0.8975,0.7785,0.022803508501982758
S2_1P,final_token,48,0.8809999999999999,0.7695,0.0337490740613724
S2_1P,final_token,49,0.8855000000000001,0.7695000000000001,0.028609439001839904
S2_1P,final_token,50,0.8870000000000001,0.7699999999999999,0.029933259094191537
S2_1P,final_token,51,0.89,0.7714999999999999,0.022248595461286987
S2_1P,final_token,52,0.892,0.7665,0.026990739152531563
S2_1P,final_token,53,0.8949999999999999,0.77,0.026786190471957714
S2_1P,final_token,54,0.8925000000000001,0.768,0.02902585054739997
S2_1P,final_token,55,0.8925000000000001,0.768,0.026504716561397107
S2_1P,final_token,56,0.9099999999999999,0.7795,0.02645751311064589
S2_1P,final_token,57,0.9065000000000001,0.7805,0.027595289453093263
S2_1P,final_token,58,0.9114999999999999,0.7789999999999999,0.027640549922170486
S2_1P,final_token,59,0.9115,0.7785,0.02817800560721077
S2_1P,final_token,60,0.907,0.7805,0.023947860029656057
S2_1P,final_token,61,0.8995000000000001,0.7765000000000001,0.021644860821913362
S2_1P,final_token,62,0.9115,0.776,0.02305428376679701
S2_1P,final_token,63,0.9015000000000001,0.7555,0.018748333259252657
S2_3P,final_token,0,0.8155000000000001,0.7915000000000001,0.045149750829877246
S2_3P,final_token,1,0.8344999999999999,0.7859999999999999,0.052995282808944444
S2_3P,final_token,2,0.8415000000000001,0.7925,0.043203009154455935
S2_3P,final_token,3,0.8665,0.7949999999999999,0.034554305086342
S2_3P,final_token,4,0.8654999999999999,0.8285,0.047047847984790926
S2_3P,final_token,5,0.8905,0.8220000000000001,0.0445926002830066
S2_3P,final_token,6,0.8955,0.8265,0.034978564864785386
S2_3P,final_token,7,0.899,0.826,0.03444560929929965
S2_3P,final_token,8,0.8965,0.829,0.042237424163885796
S2_3P,final_token,9,0.885,0.833,0.03734969879396624
S2_3P,final_token,10,0.8835000000000001,0.834,0.03894226495724148
S2_3P,final_token,11,0.8815000000000002,0.8260000000000002,0.05141984052872974
S2_3P,final_token,12,0.834,0.8089999999999999,0.05978294071054049
S2_3P,final_token,13,0.8335000000000001,0.8004999999999999,0.058664299194655045
S2_3P,final_token,14,0.8350000000000002,0.7905,0.060207972893961535
S2_3P,final_token,15,0.8585,0.807,0.049030602688525056
S2_3P,final_token,16,0.875,0.8145,0.04693080012102923
S2_3P,final_token,17,0.8775000000000001,0.8215,0.04626013402488148
S2_3P,final_token,18,0.9184999999999999,0.841,0.027820855486487116
S2_3P,final_token,19,0.9225,0.845,0.02631539473388154
S2_3P,final_token,20,0.9285,0.8425,0.03156738823532919
S2_3P,final_token,21,0.924,0.8350000000000002,0.032580669115289826
S2_3P,final_token,22,0.9285,0.8365,0.030927334188384184
S2_3P,final_token,23,0.9269999999999999,0.8324999999999999,0.0287836759292485
S2_3P,final_token,24,0.9259999999999999,0.8330000000000002,0.026485845276298083
S2_3P,final_token,25,0.9269999999999999,0.8335000000000001,0.023895606290697043
S2_3P,final_token,26,0.9254999999999999,0.8365,0.028870400066504123
S2_3P,final_token,27,0.923,0.8309999999999998,0.030553232234904353
S2_3P,final_token,28,0.9259999999999999,0.8220000000000001,0.03516390194503445
S2_3P,final_token,29,0.922,0.8145,0.032031234756093936
S2_3P,final_token,30,0.9195,0.8119999999999999,0.020880613017821074
S2_3P,final_token,31,0.9185000000000001,0.8150000000000001,0.021130546609115456
S2_3P,final_token,32,0.8995000000000001,0.8075000000000001,0.02847806173179627
S2_3P,final_token,33,0.8949999999999999,0.7985,0.03290136775272419
S2_3P,final_token,34,0.8845000000000001,0.7905,0.04035467754796213
S2_3P,final_token,35,0.8879999999999999,0.787,0.04351436544406915
S2_3P,final_token,36,0.8795,0.7715,0.04688816481800071
S2_3P,final_token,37,0.8855000000000001,0.7705,0.0445926002830066
S2_3P,final_token,38,0.908,0.781,0.026000000000000013
S2_3P,final_token,39,0.9114999999999999,0.7925000000000001,0.03124899998399949
S2_3P,final_token,40,0.9115,0.7915,0.03092733418838427
S2_3P,final_token,41,0.905,0.7855,0.037583240945932274
S2_3P,final_token,42,0.9029999999999999,0.7825,0.03899999999999999
S2_3P,final_token,43,0.8949999999999999,0.7735000000000001,0.0386975451417787
S2_3P,final_token,44,0.898,0.7815,0.04287773314903663
S2_3P,final_token,45,0.8965,0.7700000000000001,0.04540374433898597
S2_3P,final_token,46,0.8945000000000001,0.7729999999999999,0.04553570028010988
S2_3P,final_token,47,0.915,0.7689999999999999,0.03843826218756514
S2_3P,final_token,48,0.889,0.767,0.054373706881175585
S2_3P,final_token,49,0.9055,0.7675,0.06048553546096784
S2_3P,final_token,50,0.9085000000000001,0.7655000000000001,0.05842944463196611
S2_3P,final_token,51,0.917,0.7515,0.054323107422164243
S2_3P,final_token,52,0.917,0.7464999999999999,0.05611149614829387
S2_3P,final_token,53,0.908,0.7384999999999999,0.05182663407939976
S2_3P,final_token,54,0.9135,0.7384999999999999,0.049663870167356065
S2_3P,final_token,55,0.916,0.7405,0.043087121045621055
