dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.6375,0.5670000000000001,0.074799732619843
S2_1P,final_token,1,0.759,0.6345000000000001,0.034080786375903956
S2_1P,final_token,2,0.7675000000000001,0.6245,0.030041637771599607
S2_1P,final_token,3,0.76,0.627,0.0296647939483827
S2_1P,final_token,4,0.6900000000000001,0.6095,0.07319494518066123
S2_1P,final_token,5,0.734,0.639,0.10809255293497329
S2_1P,final_token,6,0.8175000000000001,0.6255000000000001,0.03166228039797515
S2_1P,final_token,7,0.772,0.6244999999999999,0.02176005514698894
S2_1P,final_token,8,0.819,0.7375,0.05769748694700663
S2_1P,final_token,9,0.8504999999999999,0.7965,0.0662268827591938
S2_1P,final_token,10,0.8805,0.7695,0.03739652390263031
S2_1P,final_token,11,0.8875,0.8494999999999999,0.029622626487197237
S2_1P,final_token,12,0.8799999999999999,0.782,0.020856653614614227
S2_1P,final_token,13,0.9015000000000001,0.8145,0.02879236009777593
S2_1P,final_token,14,0.8625,0.852,0.020615528128088274
S2_1P,final_token,15,0.885,0.8135,0.027928480087537906
S2_1P,final_token,16,0.916,0.8210000000000001,0.0368306937214058
S2_1P,final_token,17,0.9035,0.8825,0.04143066497173319
S2_1P,final_token,18,0.8740000000000002,0.923,0.02695366394388712
S2_1P,final_token,19,0.917,0.942,0.02129553943904684
S2_1P,final_token,20,0.9135,0.9305,0.023216373532487837
S2_1P,final_token,21,0.881,0.9280000000000002,0.025029982021567667
S2_1P,final_token,22,0.8734999999999999,0.865,0.027184554438136395
S2_1P,final_token,23,0.85,0.8765000000000001,0.034677081768799314
S2_1P,final_token,24,0.8640000000000001,0.8780000000000001,0.03713488925525428
S2_1P,final_token,25,0.8634999999999999,0.8835000000000001,0.03861994303465501
S2_1P,final_token,26,0.8789999999999999,0.9045,0.03874919353999511
S2_1P,final_token,27,0.8895,0.8859999999999999,0.03199218654609281
S2_1P,final_token,28,0.883,0.8939999999999999,0.038548670534792766
S2_1P,final_token,29,0.8695,0.8939999999999999,0.037662979170533004
S2_1P,final_token,30,0.8644999999999999,0.9065,0.034146742157927755
S2_1P,final_token,31,0.883,0.9179999999999999,0.04319722213291034
S2_1P,final_token,32,0.932,0.923,0.033443983016381254
S2_1P,final_token,33,0.9385,0.9200000000000002,0.04867237409455184
S2_1P,final_token,34,0.9404999999999999,0.9214999999999998,0.049909918853871124
S2_1P,final_token,35,0.9200000000000002,0.907,0.05852349955359809
S2_1P,final_token,36,0.8880000000000001,0.9225,0.06567724111136211
S2_1P,final_token,37,0.9385,0.9315,0.03356337289367679
S2_1P,final_token,38,0.8995000000000001,0.9215,0.04760252094164758
S2_1P,final_token,39,0.907,0.9244999999999999,0.04586392918187451
S2_1P,final_token,40,0.9279999999999999,0.9334999999999999,0.04445222154178575
S2_1P,final_token,41,0.9285,0.9349999999999999,0.04170131892398608
S2_1P,final_token,42,0.9495000000000001,0.938,0.03722902093797256
S2_1P,final_token,43,0.952,0.9349999999999999,0.03845126785946076
S2_1P,final_token,44,0.9535,0.9255000000000001,0.034949964234602615
S2_1P,final_token,45,0.9605,0.9305,0.0316780681229143
S2_1P,final_token,46,0.9635,0.9285,0.03246536616149584
S2_1P,final_token,47,0.966,0.923,0.0289654967159205
S2_1P,final_token,48,0.9695,0.9275,0.026617663308412306
S2_1P,final_token,49,0.9685,0.9265000000000001,0.027230497608380193
S2_1P,final_token,50,0.969,0.93,0.025228951623085766
S2_1P,final_token,51,0.9710000000000001,0.9289999999999999,0.02348403713163475
S2_1P,final_token,52,0.9600000000000002,0.9285,0.031104662029991573
S2_1P,final_token,53,0.959,0.9255000000000001,0.030066592756745798
S2_1P,final_token,54,0.9650000000000001,0.9315,0.02564176280991614
S2_1P,final_token,55,0.9594999999999999,0.9215,0.027404379212089436
S2_1P,final_token,56,0.9555,0.9225,0.029470324056582765
S2_1P,final_token,57,0.9644999999999999,0.915,0.025563646062328388
S2_1P,final_token,58,0.9665000000000001,0.9015000000000001,0.026907248094147452
S2_1P,final_token,59,0.9734999999999999,0.9040000000000001,0.023643180835073746
S2_1P,final_token,60,0.9695,0.897,0.028080242164197983
S2_1P,final_token,61,0.9715,0.8855000000000001,0.020285462775100804
S2_3P,final_token,0,0.65,0.624,0.08699137888319738
S2_3P,final_token,1,0.7565,0.65,0.0356931365951495
S2_3P,final_token,2,0.7495,0.688,0.04229066090758105
S2_3P,final_token,3,0.7395,0.6990000000000001,0.03912799509302771
S2_3P,final_token,4,0.6825000000000001,0.6375,0.10257923766532875
S2_3P,final_token,5,0.7130000000000001,0.6205,0.060979504753646566
S2_3P,final_token,6,0.8030000000000002,0.6455,0.04084727653100019
S2_3P,final_token,7,0.7585,0.6295,0.03192177939902474
S2_3P,final_token,8,0.8105,0.768,0.06494998075442364
S2_3P,final_token,9,0.858,0.7795,0.09069729874698586
S2_3P,final_token,10,0.8825,0.7695000000000001,0.03138470965295042
S2_3P,final_token,11,0.8985,0.8585,0.036694686263817534
S2_3P,final_token,12,0.8879999999999999,0.8175000000000001,0.035721142198983515
S2_3P,final_token,13,0.897,0.8244999999999999,0.03425638626592132
S2_3P,final_token,14,0.867,0.829,0.03558089374931438
S2_3P,final_token,15,0.8764999999999998,0.8455,0.04188078318274386
S2_3P,final_token,16,0.8965,0.8365,0.03303785707336359
S2_3P,final_token,17,0.8805,0.8305,0.04029267923581157
S2_3P,final_token,18,0.8755000000000001,0.882,0.03095965116082541
S2_3P,final_token,19,0.849,0.893,0.01750714140001158
S2_3P,final_token,20,0.8215,0.8785000000000001,0.02960574268617491
S2_3P,final_token,21,0.833,0.845,0.01668831926827863
S2_3P,final_token,22,0.833,0.7939999999999999,0.0206397674405503
S2_3P,final_token,23,0.8160000000000001,0.819,0.014966629547095735
S2_3P,final_token,24,0.8230000000000001,0.8220000000000001,0.010295630140987024
S2_3P,final_token,25,0.8149999999999998,0.8425,0.021679483388678804
S2_3P,final_token,26,0.8295,0.8470000000000001,0.017564168070250307
S2_3P,final_token,27,0.829,0.8595,0.02380126047082377
S2_3P,final_token,28,0.842,0.8480000000000001,0.029000000000000022
S2_3P,final_token,29,0.8185,0.8424999999999999,0.02935132024287837
S2_3P,final_token,30,0.828,0.8654999999999999,0.03772929895982693
S2_3P,final_token,31,0.8364999999999998,0.8714999999999999,0.033
S2_3P,final_token,32,0.884,0.8785000000000001,0.030886890422960982
S2_3P,final_token,33,0.8975,0.8789999999999999,0.049040799340956946
S2_3P,final_token,34,0.8760000000000001,0.892,0.03845776904605882
S2_3P,final_token,35,0.873,0.885,0.036993242626187826
S2_3P,final_token,36,0.866,0.8809999999999999,0.030886890422960996
S2_3P,final_token,37,0.9195,0.8965,0.043943145085439665
S2_3P,final_token,38,0.891,0.9019999999999999,0.019274335267396383
S2_3P,final_token,39,0.913,0.9019999999999999,0.017705931209625773
S2_3P,final_token,40,0.921,0.8905000000000001,0.02188606862823928
S2_3P,final_token,41,0.916,0.8940000000000001,0.02305428376679697
S2_3P,final_token,42,0.9295,0.891,0.025465663156493686
S2_3P,final_token,43,0.9289999999999999,0.8794999999999998,0.025816661286851145
S2_3P,final_token,44,0.9264999999999999,0.892,0.021999999999999967
S2_3P,final_token,45,0.924,0.8815000000000002,0.027459060435491907
S2_3P,final_token,46,0.9205,0.8825,0.030306764921383438
S2_3P,final_token,47,0.9245000000000001,0.867,0.031240998703626597
S2_3P,final_token,48,0.9254999999999999,0.866,0.029214722315983117
S2_3P,final_token,49,0.924,0.868,0.03144837038703281
S2_3P,final_token,50,0.9199999999999999,0.8724999999999999,0.03446012188022556
S2_3P,final_token,51,0.9185000000000001,0.8555000000000001,0.034590461112855936
S2_3P,final_token,52,0.905,0.8455,0.026551836094703487
S2_3P,final_token,53,0.915,0.8494999999999999,0.034022051672407974
S2_3P,final_token,54,0.9199999999999999,0.8565000000000002,0.0335782667807616
S2_3P,final_token,55,0.9275,0.8629999999999999,0.0336154726279432
S2_3P,final_token,56,0.9079999999999998,0.8695,0.01983683442487737
S2_3P,final_token,57,0.907,0.8719999999999999,0.02400000000000001
S2_3P,final_token,58,0.9355,0.858,0.02379075450674065
S2_3P,final_token,59,0.9395,0.8564999999999999,0.023473389188611016
S2_3P,final_token,60,0.942,0.8465,0.024667792767088026
S2_3P,final_token,61,0.93,0.8504999999999999,0.030083217912982702
S2_1P,mean,0,0.8525,0.688,0.06066300355241246
S2_1P,mean,1,0.85,0.685,0.06432340165134301
S2_1P,mean,2,0.8455,0.6795,0.06869133860975479
S2_1P,mean,3,0.843,0.677,0.06611353870426238
S2_1P,mean,4,0.841,0.671,0.06341529783892838
S2_1P,mean,5,0.8495000000000001,0.708,0.06734983296193092
S2_1P,mean,6,0.8515,0.7569999999999999,0.056360447123847385
S2_1P,mean,7,0.858,0.7805000000000001,0.05480419691957912
S2_1P,mean,8,0.8469999999999999,0.775,0.05204325124355701
S2_1P,mean,9,0.845,0.776,0.04989989979949854
S2_1P,mean,10,0.8554999999999999,0.781,0.04791659420284374
S2_1P,mean,11,0.8584999999999999,0.7869999999999999,0.04755523104769864
S2_1P,mean,12,0.8644999999999999,0.7925000000000001,0.042467634735172136
S2_1P,mean,13,0.8779999999999999,0.7965,0.043743570956198824
S2_1P,mean,14,0.8829999999999998,0.8065,0.03306811152757289
S2_1P,mean,15,0.8380000000000001,0.8470000000000001,0.042643874120440815
S2_1P,mean,16,0.8255000000000001,0.8450000000000001,0.039096035604649186
S2_1P,mean,17,0.826,0.8695,0.038098556403097505
S2_1P,mean,18,0.8230000000000001,0.8779999999999999,0.04675467891024382
S2_1P,mean,19,0.8385,0.8459999999999999,0.04238513890504548
S2_1P,mean,20,0.849,0.866,0.034080786375903956
S2_1P,mean,21,0.852,0.868,0.046081449629975874
S2_1P,mean,22,0.8734999999999999,0.8779999999999999,0.04673328578219169
S2_1P,mean,23,0.892,0.908,0.047074409183759276
S2_1P,mean,24,0.906,0.9029999999999999,0.04890296514527521
S2_1P,mean,25,0.925,0.7825,0.024238399287081675
S2_1P,mean,26,0.9184999999999999,0.8200000000000001,0.0527162214123888
S2_1P,mean,27,0.9254999999999999,0.841,0.020880613017821115
S2_1P,mean,28,0.913,0.836,0.017492855684535916
S2_1P,mean,29,0.915,0.842,0.0178885438199983
S2_1P,mean,30,0.925,0.8785000000000001,0.02115419580130616
S2_1P,mean,31,0.9265000000000001,0.8975,0.031606961258558205
S2_1P,mean,32,0.9219999999999999,0.8809999999999999,0.02968164415931163
S2_1P,mean,33,0.9315000000000001,0.8549999999999999,0.026580067720004024
S2_1P,mean,34,0.937,0.8855000000000001,0.012980754985747167
S2_1P,mean,35,0.9309999999999998,0.874,0.017219175357722563
S2_1P,mean,36,0.9245000000000001,0.8815,0.03276430985081178
S2_1P,mean,37,0.9385,0.8695,0.028748913022930127
S2_1P,mean,38,0.9339999999999999,0.8505,0.03140859754907885
S2_1P,mean,39,0.9324999999999999,0.8545,0.0371819848851564
S2_1P,mean,40,0.943,0.882,0.03381567683782186
S2_1P,mean,41,0.9415000000000001,0.8800000000000001,0.03716853508009158
S2_1P,mean,42,0.942,0.8880000000000001,0.03969886648255843
S2_1P,mean,43,0.9369999999999999,0.8789999999999999,0.03603470549345451
S2_1P,mean,44,0.9490000000000001,0.8545,0.021424285285628567
S2_1P,mean,45,0.9685,0.8665,0.015378556499229689
S2_1P,mean,46,0.9800000000000001,0.8775000000000001,0.015732132722552312
S2_1P,mean,47,0.9815000000000002,0.8805,0.013747727084867503
S2_1P,mean,48,0.9825000000000002,0.8885000000000002,0.011937336386313299
S2_1P,mean,49,0.985,0.8939999999999999,0.009617692030835677
S2_1P,mean,50,0.9844999999999999,0.8955,0.009539392014169467
S2_1P,mean,51,0.9850000000000001,0.8865000000000001,0.00961769203083568
S2_1P,mean,52,0.9875,0.8875,0.012041594578792274
S2_1P,mean,53,0.9865,0.865,0.01260952021291849
S2_1P,mean,54,0.9884999999999999,0.8560000000000001,0.009565563234854505
S2_1P,mean,55,0.9764999999999999,0.8705,0.021365860619221452
S2_1P,mean,56,0.975,0.8705,0.023184046238739254
S2_1P,mean,57,0.9765,0.859,0.021424285285628515
S2_1P,mean,58,0.978,0.869,0.018934096228761507
S2_1P,mean,59,0.9795,0.8774999999999998,0.019131126469708992
S2_1P,mean,60,0.9815000000000002,0.889,0.01655294535724685
S2_1P,mean,61,0.9804999999999999,0.8955,0.016837458240482755
S2_3P,mean,0,0.8415000000000001,0.6675000000000001,0.062421951267162414
S2_3P,mean,1,0.8455000000000001,0.667,0.05764980485656479
S2_3P,mean,2,0.8370000000000001,0.6565,0.06038211655780208
S2_3P,mean,3,0.8365,0.6529999999999999,0.060613529842766974
S2_3P,mean,4,0.835,0.6455,0.06513447627792823
S2_3P,mean,5,0.841,0.6739999999999999,0.0646838465151849
S2_3P,mean,6,0.842,0.743,0.06573431371817919
S2_3P,mean,7,0.852,0.7685000000000001,0.05664362276549764
S2_3P,mean,8,0.8375,0.769,0.05748912940721921
