dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,mean,27,0.9644999999999999,0.9039999999999999,0.027495454169735024
S2_1P,mean,28,0.9654999999999999,0.9049999999999999,0.02847806173179627
S2_1P,mean,29,0.9654999999999999,0.905,0.02847806173179627
S2_1P,mean,30,0.9644999999999999,0.9065000000000001,0.029681644159311616
S2_1P,mean,31,0.9635,0.9035,0.03092733418838418
S2_1P,mean,32,0.9629999999999999,0.9045,0.03245766473423494
S2_1P,mean,33,0.9640000000000001,0.9065000000000001,0.033188853550552164
S2_1P,mean,34,0.9605,0.909,0.03245766473423495
S2_1P,mean,35,0.959,0.9095000000000001,0.03333916615633935
S2_1P,mean,36,0.9564999999999999,0.9125,0.0321947200640105
S2_1P,mean,37,0.951,0.9205000000000002,0.032848135411313664
S2_1P,mean,38,0.9475,0.9215,0.03728270376461449
S2_1P,mean,39,0.9484999999999999,0.9035,0.024010414407085953
S2_3P,mean,0,0.8654999999999999,0.78,0.05334791467339654
S2_3P,mean,1,0.8675,0.7934999999999999,0.05188930525647846
S2_3P,mean,2,0.8605,0.736,0.05043312403569699
S2_3P,mean,3,0.8535,0.7545,0.04996498774141752
S2_3P,mean,4,0.8634999999999999,0.7375,0.05407402333838306
S2_3P,mean,5,0.8870000000000001,0.757,0.0410609303352956
S2_3P,mean,6,0.882,0.773,0.035085609585697695
S2_3P,mean,7,0.8949999999999999,0.8100000000000002,0.031264996401726954
S2_3P,mean,8,0.9065,0.819,0.02835489375751563
S2_3P,mean,9,0.9065,0.8300000000000001,0.02777588882466231
S2_3P,mean,10,0.9105000000000001,0.8360000000000001,0.02619160170741761
S2_3P,mean,11,0.9164999999999999,0.8415000000000001,0.027595289453093263
S2_3P,mean,12,0.9084999999999999,0.842,0.026953663943887127
S2_3P,mean,13,0.9175000000000001,0.85,0.030700162866017514
S2_3P,mean,14,0.9095000000000001,0.8479999999999999,0.028257742301889544
S2_3P,mean,15,0.9155,0.8515,0.029043071462915192
S2_3P,mean,16,0.9254999999999999,0.8595,0.03366749173906483
S2_3P,mean,17,0.9380000000000001,0.8630000000000001,0.02260530911091462
