dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8039999999999999,0.7949999999999999,0.05474029594366475
S2_1P,final_token,1,0.8379999999999999,0.8094999999999999,0.03832101251271946
S2_1P,final_token,2,0.8574999999999999,0.7945,0.030207614933986406
S2_1P,final_token,3,0.8515,0.7675000000000001,0.03052048492406369
S2_1P,final_token,4,0.8634999999999999,0.8200000000000001,0.01984943324127921
S2_1P,final_token,5,0.8805000000000002,0.8365,0.02878367592924848
S2_1P,final_token,6,0.8615,0.8335000000000001,0.03523492585489574
S2_1P,final_token,7,0.921,0.861,0.027549954627911773
S2_1P,final_token,8,0.9020000000000001,0.8780000000000001,0.04096950085124302
S2_1P,final_token,9,0.9105000000000001,0.8734999999999999,0.03672192805395706
S2_1P,final_token,10,0.9205,0.866,0.029000000000000005
S2_1P,final_token,11,0.9165000000000001,0.876,0.0348783600531906
S2_1P,final_token,12,0.9145,0.8745,0.043657759905886155
S2_1P,final_token,13,0.9339999999999999,0.8859999999999999,0.03604164258188025
S2_1P,final_token,14,0.9269999999999999,0.898,0.04467661580737736
S2_1P,final_token,15,0.9405000000000001,0.8989999999999998,0.031120732639190872
S2_1P,final_token,16,0.9605,0.9145,0.02785677655436824
S2_1P,final_token,17,0.97,0.9055,0.020916500663351892
S2_1P,final_token,18,0.9819999999999999,0.8869999999999999,0.01278671185254445
S2_1P,final_token,19,0.9880000000000001,0.8735000000000002,0.009137833441248541
S2_1P,final_token,20,0.9870000000000001,0.8724999999999999,0.009137833441248541
S2_1P,final_token,21,0.9870000000000001,0.8795,0.008860022573334701
S2_1P,final_token,22,0.9860000000000001,0.8875,0.00860232526704262
S2_1P,final_token,23,0.991,0.8939999999999999,0.007516648189186431
S2_1P,final_token,24,0.9869999999999999,0.8885,0.011335784048754629
S2_1P,final_token,25,0.9884999999999999,0.8785000000000001,0.01102270384252431
S2_3P,final_token,0,0.8310000000000001,0.7845,0.02905167809266792
