dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.6594999999999999,0.5665,0.08332766647398687
S2_1P,final_token,1,0.7695000000000001,0.6315,0.030430248109405873
S2_1P,final_token,2,0.7779999999999999,0.6505000000000001,0.03421987726453733
S2_1P,final_token,3,0.7729999999999999,0.7130000000000001,0.04035467754796211
S2_1P,final_token,4,0.6835000000000001,0.6385000000000001,0.043491378455965284
S2_1P,final_token,5,0.7220000000000001,0.6205,0.07673656234155919
S2_1P,final_token,6,0.797,0.6445000000000001,0.03222576608864407
S2_1P,final_token,7,0.7864999999999999,0.6155,0.02016184515365595
S2_1P,final_token,8,0.8150000000000001,0.6975,0.02645751311064591
S2_1P,final_token,9,0.8270000000000002,0.786,0.062036279707925746
S2_1P,final_token,10,0.8734999999999999,0.784,0.023162469643800924
S2_1P,final_token,11,0.885,0.8355,0.03267261850540907
S2_1P,final_token,12,0.8935000000000001,0.8160000000000001,0.02713853349022381
S2_1P,final_token,13,0.893,0.817,0.02575849374478253
S2_1P,final_token,14,0.8870000000000001,0.8810000000000002,0.03935098473990202
S2_1P,final_token,15,0.8885000000000002,0.8574999999999999,0.025719642299223345
S2_1P,final_token,16,0.9005000000000001,0.8225,0.03960429269662568
S2_1P,final_token,17,0.8915,0.884,0.02083266665599964
S2_1P,final_token,18,0.8480000000000001,0.873,0.033068111527572934
S2_1P,final_token,19,0.8869999999999999,0.881,0.04820269701998014
S2_1P,final_token,20,0.8584999999999999,0.8655000000000002,0.05226375417055304
S2_1P,final_token,21,0.865,0.898,0.03166228039797514
S2_1P,final_token,22,0.8975000000000002,0.8714999999999999,0.019235384061671308
S2_1P,final_token,23,0.8755000000000001,0.9115000000000002,0.03490701935141414
S2_1P,final_token,24,0.8574999999999999,0.907,0.05118593556827886
S2_1P,final_token,25,0.8514999999999999,0.8850000000000001,0.056758259310870314
S2_1P,final_token,26,0.842,0.881,0.07260165287374659
S2_1P,final_token,27,0.8385,0.8465,0.09153687781435416
S2_1P,final_token,28,0.8424999999999999,0.8634999999999999,0.07401013444116962
S2_1P,final_token,29,0.86,0.8805,0.06861122357165769
S2_1P,final_token,30,0.8710000000000001,0.8695,0.043520110293977884
S2_1P,final_token,31,0.8870000000000001,0.907,0.054598534778874795
S2_1P,final_token,32,0.8920000000000001,0.915,0.06961321713582848
S2_1P,final_token,33,0.8995,0.9145,0.053791263231123335
S2_1P,final_token,34,0.9045,0.9195,0.06475723897758459
S2_1P,final_token,35,0.9045,0.8940000000000001,0.044339598554790756
S2_1P,final_token,36,0.9244999999999999,0.9215,0.023097618924902166
S2_1P,final_token,37,0.9425000000000001,0.9349999999999999,0.023611437906235197
S2_1P,final_token,38,0.9465,0.9295,0.022056745000112777
S2_1P,final_token,39,0.9404999999999999,0.9305,0.03104029639033748
S2_1P,final_token,40,0.9490000000000001,0.9349999999999999,0.025029982021567664
S2_1P,final_token,41,0.9525,0.9359999999999999,0.023291629397704235
S2_1P,final_token,42,0.9745000000000001,0.9465,0.02198863342729602
S2_1P,final_token,43,0.9789999999999999,0.9495000000000001,0.022891046284519174
S2_1P,final_token,44,0.9445,0.9414999999999999,0.044536501883286665
S2_1P,final_token,45,0.9475,0.9259999999999999,0.05561025085359713
S2_1P,final_token,46,0.9445,0.9269999999999999,0.06073302231899876
S2_1P,final_token,47,0.9339999999999999,0.9205,0.05883451368032206
S2_1P,final_token,48,0.9410000000000001,0.9259999999999999,0.05070995957403242
S2_1P,final_token,49,0.9834999999999999,0.9199999999999999,0.019209372712298584
S2_1P,final_token,50,0.984,0.9155,0.01927433526739642
S2_1P,final_token,51,0.983,0.9259999999999999,0.019196353820452507
S2_1P,final_token,52,0.982,0.9135,0.02176005514698896
S2_1P,final_token,53,0.9804999999999999,0.9135,0.02288012237729509
S2_1P,final_token,54,0.9835,0.9170000000000001,0.021307275752662516
S2_1P,final_token,55,0.976,0.9125,0.02065187642806339
S2_1P,final_token,56,0.9785,0.901,0.021482551058940844
S2_1P,final_token,57,0.9744999999999999,0.9,0.024718414188616554
S2_1P,final_token,58,0.9730000000000001,0.8969999999999999,0.02735872804060894
S2_1P,final_token,59,0.9720000000000001,0.897,0.026944387170614967
S2_1P,final_token,60,0.9775,0.892,0.023874672772626622
S2_1P,final_token,61,0.9730000000000001,0.8855000000000001,0.025465663156493637
S2_3P,final_token,0,0.641,0.642,0.061493902136715975
S2_3P,final_token,1,0.7685000000000001,0.766,0.05144414446756792
S2_3P,final_token,2,0.7605,0.75,0.055865910893853746
S2_3P,final_token,3,0.749,0.7310000000000001,0.05365631370118526
S2_3P,final_token,4,0.7255,0.6545,0.02198863342729607
S2_3P,final_token,5,0.7819999999999999,0.687,0.03749666651850537
S2_3P,final_token,6,0.82,0.7014999999999999,0.03070016286601753
S2_3P,final_token,7,0.7975,0.652,0.025544079548889584
S2_3P,final_token,8,0.8370000000000001,0.732,0.029512709126747423
S2_3P,final_token,9,0.8445,0.8,0.06734983296193095
S2_3P,final_token,10,0.8835000000000001,0.7965,0.04487761134463374
S2_3P,final_token,11,0.899,0.8560000000000001,0.03710121291817827
S2_3P,final_token,12,0.8995000000000001,0.8109999999999999,0.034907019351414104
S2_3P,final_token,13,0.8865000000000001,0.8135000000000001,0.039987498046264426
S2_3P,final_token,14,0.8835,0.8545,0.04036087214122113
S2_3P,final_token,15,0.8755000000000001,0.8399999999999999,0.02808024216419793
S2_3P,final_token,16,0.8785000000000001,0.8315000000000001,0.03277193921634786
S2_3P,final_token,17,0.8684999999999998,0.8030000000000002,0.030724582991474434
S2_3P,final_token,18,0.845,0.876,0.026457513110645852
S2_3P,final_token,19,0.827,0.8535000000000001,0.04044749683231334
S2_3P,final_token,20,0.8450000000000001,0.799,0.030454884665682105
S2_3P,final_token,21,0.7585000000000001,0.786,0.0652418577295282
S2_3P,final_token,22,0.825,0.8205,0.03990613987846986
