dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,0,0.8275,0.8010000000000002,0.03293933818400125
S2_1P,final_token,1,0.877,0.827,0.012884098726725132
S2_1P,final_token,2,0.873,0.8215,0.011661903789690606
S2_1P,final_token,3,0.8505,0.807,0.018601075237738254
S2_1P,final_token,4,0.8690000000000001,0.8230000000000001,0.02200000000000001
S2_1P,final_token,5,0.8554999999999999,0.8254999999999999,0.035263295365010904
S2_1P,final_token,6,0.89,0.8405000000000001,0.03609016486523718
S2_1P,final_token,7,0.883,0.8469999999999999,0.038190312907856634
S2_1P,final_token,8,0.9,0.858,0.025049950099750695
S2_1P,final_token,9,0.924,0.9025000000000001,0.021365860619221497
S2_1P,final_token,10,0.9359999999999999,0.9259999999999999,0.026767517628648336
S2_1P,final_token,11,0.952,0.9274999999999999,0.016077935190813516
S2_1P,final_token,12,0.9465,0.9145,0.02165640782770773
S2_1P,final_token,13,0.9375,0.9195,0.03546124645299428
S2_1P,final_token,14,0.9339999999999999,0.914,0.036489724581037886
S2_1P,final_token,15,0.9335000000000001,0.9085000000000001,0.04509988913511875
S2_1P,final_token,16,0.9494999999999999,0.8985,0.03155946767611902
S2_1P,final_token,17,0.9485000000000001,0.9030000000000001,0.035021422015674916
S2_1P,final_token,18,0.9585000000000001,0.901,0.028222331583340164
S2_1P,final_token,19,0.958,0.9049999999999999,0.026617663308412302
S2_1P,final_token,20,0.9550000000000001,0.905,0.02902585054739996
S2_1P,final_token,21,0.959,0.9035,0.02709243436828813
S2_1P,final_token,22,0.952,0.8895,0.028999999999999977
S2_1P,final_token,23,0.9585000000000001,0.8959999999999999,0.030108138434649188
S2_1P,final_token,24,0.9595,0.899,0.02536730178793166
S2_1P,final_token,25,0.9635,0.901,0.02182887995294308
S2_1P,final_token,26,0.9755,0.917,0.021529050141610984
S2_1P,final_token,27,0.9730000000000001,0.9225000000000001,0.027721832551258197
S2_1P,final_token,28,0.9724999999999999,0.9099999999999999,0.03020761493398642
S2_1P,final_token,29,0.9795,0.9145,0.022605309110914643
S2_1P,final_token,30,0.9844999999999999,0.915,0.019836834424877353
S2_1P,final_token,31,0.9865,0.9095000000000001,0.015378556499229678
S2_1P,final_token,32,0.985,0.901,0.01695582495781317
S2_1P,final_token,33,0.99,0.8965,0.011618950038622218
S2_1P,final_token,34,0.9890000000000001,0.8934999999999998,0.00902773504263388
S2_1P,final_token,35,0.9904999999999999,0.8965,0.007810249675906673
S2_1P,final_token,36,0.9904999999999999,0.9010000000000001,0.007648529270389166
S2_1P,final_token,37,0.992,0.9115,0.007314369419163888
S2_1P,final_token,38,0.9904999999999999,0.921,0.006782329983125263
S2_1P,final_token,39,0.991,0.916,0.008154753215150055
